geoid,tract_name,borough,B19013_E001,B19013_M001
1400000US36005048401,"Census Tract 484.01, Bronx County, New York",Bronx,88862,17745
1400000US36005048402,"Census Tract 484.02, Bronx County, New York",Bronx,-666666666,-222222222
1400000US36005050400,"Census Tract 504, Bronx County, New York",Bronx,-666666666,-222222222
1400000US36005051601,"Census Tract 516.01, Bronx County, New York",Bronx,103125,43009
1400000US36005051602,"Census Tract 516.02, Bronx County, New York",Bronx,-666666666,-222222222
1400000US36047000100,"Census Tract 1, Kings County, New York",Brooklyn,178162,26387
1400000US36047000200,"Census Tract 2, Kings County, New York",Brooklyn,79375,19147
1400000US36047000301,"Census Tract 3.01, Kings County, New York",Brooklyn,185128,49511
1400000US36047000501,"Census Tract 5.01, Kings County, New York",Brooklyn,141364,44488
1400000US36047000502,"Census Tract 5.02, Kings County, New York",Brooklyn,168013,22843
1400000US36047000700,"Census Tract 7, Kings County, New York",Brooklyn,201827,72667
1400000US36047000900,"Census Tract 9, Kings County, New York",Brooklyn,205500,39244
1400000US36047001100,"Census Tract 11, Kings County, New York",Brooklyn,203958,64291
1400000US36047001300,"Census Tract 13, Kings County, New York",Brooklyn,139866,39564
1400000US36047001501,"Census Tract 15.01, Kings County, New York",Brooklyn,142560,37986
1400000US36047001502,"Census Tract 15.02, Kings County, New York",Brooklyn,138179,17075
1400000US36047001801,"Census Tract 18.01, Kings County, New York",Brooklyn,-666666666,-222222222
1400000US36047001802,"Census Tract 18.02, Kings County, New York",Brooklyn,-666666666,-222222222
1400000US36047001803,"Census Tract 18.03, Kings County, New York",Brooklyn,-666666666,-222222222
1400000US36047001804,"Census Tract 18.04, Kings County, New York",Brooklyn,-666666666,-222222222
1400000US36047002000,"Census Tract 20, Kings County, New York",Brooklyn,81458,16547
1400000US36047002100,"Census Tract 21, Kings County, New York",Brooklyn,250001,-333333333
1400000US36047002200,"Census Tract 22, Kings County, New York",Brooklyn,41852,14340
1400000US36047002300,"Census Tract 23, Kings County, New York",Brooklyn,34977,18244
1400000US36047002901,"Census Tract 29.01, Kings County, New York",Brooklyn,22855,8873
1400000US36047003000,"Census Tract 30, Kings County, New York",Brooklyn,130473,16352
1400000US36047003101,"Census Tract 31.01, Kings County, New York",Brooklyn,158500,38103
1400000US36047003102,"Census Tract 31.02, Kings County, New York",Brooklyn,-666666666,-222222222
1400000US36047003300,"Census Tract 33, Kings County, New York",Brooklyn,136217,53315
1400000US36047003400,"Census Tract 34, Kings County, New York",Brooklyn,113143,20523
1400000US36047003500,"Census Tract 35, Kings County, New York",Brooklyn,123417,24195
1400000US36047003600,"Census Tract 36, Kings County, New York",Brooklyn,91583,11681
1400000US36047003700,"Census Tract 37, Kings County, New York",Brooklyn,181404,24545
1400000US36047003800,"Census Tract 38, Kings County, New York",Brooklyn,135313,24462
1400000US36047003900,"Census Tract 39, Kings County, New York",Brooklyn,187273,62103
1400000US36047004100,"Census Tract 41, Kings County, New York",Brooklyn,229002,5146
1400000US36047004300,"Census Tract 43, Kings County, New York",Brooklyn,161875,29859
1400000US36047004400,"Census Tract 44, Kings County, New York",Brooklyn,142143,21896
1400000US36047004500,"Census Tract 45, Kings County, New York",Brooklyn,189833,51460
1400000US36047004600,"Census Tract 46, Kings County, New York",Brooklyn,134773,122253
1400000US36047004700,"Census Tract 47, Kings County, New York",Brooklyn,145341,35057
1400000US36047004900,"Census Tract 49, Kings County, New York",Brooklyn,166667,27430
1400000US36047005000,"Census Tract 50, Kings County, New York",Brooklyn,134013,39125
1400000US36047005100,"Census Tract 51, Kings County, New York",Brooklyn,178913,40021
1400000US36047005201,"Census Tract 52.01, Kings County, New York",Brooklyn,40789,38693
1400000US36047005202,"Census Tract 52.02, Kings County, New York",Brooklyn,107143,6810
1400000US36047005301,"Census Tract 53.01, Kings County, New York",Brooklyn,126071,24385
1400000US36047005302,"Census Tract 53.02, Kings County, New York",Brooklyn,139609,24715
1400000US36047005303,"Census Tract 53.03, Kings County, New York",Brooklyn,203750,64651
1400000US36047005400,"Census Tract 54, Kings County, New York",Brooklyn,85342,13116
1400000US36047005601,"Census Tract 56.01, Kings County, New York",Brooklyn,104598,33386
1400000US36047005602,"Census Tract 56.02, Kings County, New York",Brooklyn,96397,18376
1400000US36047005800,"Census Tract 58, Kings County, New York",Brooklyn,77648,12807
1400000US36047005900,"Census Tract 59, Kings County, New York",Brooklyn,110288,24838
1400000US36047006000,"Census Tract 60, Kings County, New York",Brooklyn,88542,23522
1400000US36047006200,"Census Tract 62, Kings County, New York",Brooklyn,83500,33005
1400000US36047006300,"Census Tract 63, Kings County, New York",Brooklyn,188519,14129
1400000US36047006400,"Census Tract 64, Kings County, New York",Brooklyn,98846,39488
1400000US36047006500,"Census Tract 65, Kings County, New York",Brooklyn,202355,59968
1400000US36047006600,"Census Tract 66, Kings County, New York",Brooklyn,98158,21376
1400000US36047006700,"Census Tract 67, Kings County, New York",Brooklyn,214931,78953
1400000US36047006800,"Census Tract 68, Kings County, New York",Brooklyn,80938,19431
1400000US36047006901,"Census Tract 69.01, Kings County, New York",Brooklyn,149936,54573
1400000US36047006902,"Census Tract 69.02, Kings County, New York",Brooklyn,226136,39133
1400000US36047007000,"Census Tract 70, Kings County, New York",Brooklyn,87198,29538
1400000US36047007100,"Census Tract 71, Kings County, New York",Brooklyn,53786,21948
1400000US36047007200,"Census Tract 72, Kings County, New York",Brooklyn,64000,30104
1400000US36047007400,"Census Tract 74, Kings County, New York",Brooklyn,73454,6404
1400000US36047007500,"Census Tract 75, Kings County, New York",Brooklyn,169375,65500
1400000US36047007600,"Census Tract 76, Kings County, New York",Brooklyn,73681,23693
1400000US36047007700,"Census Tract 77, Kings County, New York",Brooklyn,212827,26089
1400000US36047007800,"Census Tract 78, Kings County, New York",Brooklyn,79981,22078
1400000US36047008000,"Census Tract 80, Kings County, New York",Brooklyn,71250,24113
1400000US36047008200,"Census Tract 82, Kings County, New York",Brooklyn,53500,29580
1400000US36047008400,"Census Tract 84, Kings County, New York",Brooklyn,116100,29413
1400000US36047008500,"Census Tract 85, Kings County, New York",Brooklyn,27854,6610
1400000US36047008600,"Census Tract 86, Kings County, New York",Brooklyn,-666666666,-222222222
1400000US36047008800,"Census Tract 88, Kings County, New York",Brooklyn,95707,2994
1400000US36047009001,"Census Tract 90.01, Kings County, New York",Brooklyn,45945,8195
1400000US36047009002,"Census Tract 90.02, Kings County, New York",Brooklyn,62225,13957
1400000US36047009201,"Census Tract 92.01, Kings County, New York",Brooklyn,83824,51513
1400000US36047009202,"Census Tract 92.02, Kings County, New York",Brooklyn,53641,15556
1400000US36047009401,"Census Tract 94.01, Kings County, New York",Brooklyn,49620,12061
1400000US36047009402,"Census Tract 94.02, Kings County, New York",Brooklyn,85929,32583
1400000US36047009600,"Census Tract 96, Kings County, New York",Brooklyn,83664,4762
1400000US36047009800,"Census Tract 98, Kings County, New York",Brooklyn,60679,16626
1400000US36047010000,"Census Tract 100, Kings County, New York",Brooklyn,57881,30346
1400000US36047010100,"Census Tract 101, Kings County, New York",Brooklyn,136705,68668
1400000US36047010200,"Census Tract 102, Kings County, New York",Brooklyn,65668,21882
1400000US36047010401,"Census Tract 104.01, Kings County, New York",Brooklyn,56875,26642
1400000US36047010402,"Census Tract 104.02, Kings County, New York",Brooklyn,40255,16814
1400000US36047010601,"Census Tract 106.01, Kings County, New York",Brooklyn,45106,13178
1400000US36047010602,"Census Tract 106.02, Kings County, New York",Brooklyn,65372,14022
1400000US36047010801,"Census Tract 108.01, Kings County, New York",Brooklyn,66143,22126
1400000US36047010802,"Census Tract 108.02, Kings County, New York",Brooklyn,69479,26892
1400000US36047011000,"Census Tract 110, Kings County, New York",Brooklyn,86932,26783
1400000US36047011200,"Census Tract 112, Kings County, New York",Brooklyn,60348,14732
1400000US36047011400,"Census Tract 114, Kings County, New York",Brooklyn,74063,21586
1400000US36047011600,"Census Tract 116, Kings County, New York",Brooklyn,65551,26815
1400000US36047011700,"Census Tract 117, Kings County, New York",Brooklyn,153348,47763
1400000US36047011800,"Census Tract 118, Kings County, New York",Brooklyn,62273,29905
1400000US36047011901,"Census Tract 119.01, Kings County, New York",Brooklyn,165179,52158
1400000US36047011902,"Census Tract 119.02, Kings County, New York",Brooklyn,-666666666,-222222222
1400000US36047012000,"Census Tract 120, Kings County, New York",Brooklyn,72987,17856
1400000US36047012100,"Census Tract 121, Kings County, New York",Brooklyn,130357,21190
1400000US36047012200,"Census Tract 122, Kings County, New York",Brooklyn,54071,20110
1400000US36047012600,"Census Tract 126, Kings County, New York",Brooklyn,81477,21073
1400000US36047012700,"Census Tract 127, Kings County, New York",Brooklyn,63750,63662
1400000US36047012801,"Census Tract 128.01, Kings County, New York",Brooklyn,74306,21203
1400000US36047012901,"Census Tract 129.01, Kings County, New York",Brooklyn,250001,-333333333
1400000US36047012902,"Census Tract 129.02, Kings County, New York",Brooklyn,183510,25044
1400000US36047013000,"Census Tract 130, Kings County, New York",Brooklyn,78942,6643
1400000US36047013100,"Census Tract 131, Kings County, New York",Brooklyn,107083,47253
1400000US36047013200,"Census Tract 132, Kings County, New York",Brooklyn,81429,20011
1400000US36047013300,"Census Tract 133, Kings County, New York",Brooklyn,201298,30118
1400000US36047013400,"Census Tract 134, Kings County, New York",Brooklyn,99886,16046
1400000US36047013500,"Census Tract 135, Kings County, New York",Brooklyn,221920,36519
1400000US36047013600,"Census Tract 136, Kings County, New York",Brooklyn,88182,27626
1400000US36047013700,"Census Tract 137, Kings County, New York",Brooklyn,170600,14995
1400000US36047013800,"Census Tract 138, Kings County, New York",Brooklyn,112703,26001
1400000US36047013900,"Census Tract 139, Kings County, New York",Brooklyn,173378,22971
1400000US36047014000,"Census Tract 140, Kings County, New York",Brooklyn,61111,20894
1400000US36047014101,"Census Tract 141.01, Kings County, New York",Brooklyn,215104,44099
1400000US36047014102,"Census Tract 141.02, Kings County, New York",Brooklyn,113750,66538
1400000US36047014200,"Census Tract 142, Kings County, New York",Brooklyn,81250,21345
1400000US36047014300,"Census Tract 143, Kings County, New York",Brooklyn,119594,16020
1400000US36047014500,"Census Tract 145, Kings County, New York",Brooklyn,117800,32145
1400000US36047014700,"Census Tract 147, Kings County, New York",Brooklyn,162847,43648
1400000US36047014800,"Census Tract 148, Kings County, New York",Brooklyn,88787,16595
1400000US36047014901,"Census Tract 149.01, Kings County, New York",Brooklyn,166161,58665
1400000US36047014902,"Census Tract 149.02, Kings County, New York",Brooklyn,171346,80757
1400000US36047015000,"Census Tract 150, Kings County, New York",Brooklyn,63594,33774
1400000US36047015100,"Census Tract 151, Kings County, New York",Brooklyn,188866,27179
1400000US36047015200,"Census Tract 152, Kings County, New York",Brooklyn,92454,25640
1400000US36047015300,"Census Tract 153, Kings County, New York",Brooklyn,154286,36974
1400000US36047015400,"Census Tract 154, Kings County, New York",Brooklyn,-666666666,-222222222
1400000US36047015500,"Census Tract 155, Kings County, New York",Brooklyn,206176,48512
1400000US36047015700,"Census Tract 157, Kings County, New York",Brooklyn,209940,95646
1400000US36047015900,"Census Tract 159, Kings County, New York",Brooklyn,201858,31556
1400000US36047016000,"Census Tract 160, Kings County, New York",Brooklyn,83920,16836
1400000US36047016100,"Census Tract 161, Kings County, New York",Brooklyn,172234,33911
1400000US36047016200,"Census Tract 162, Kings County, New York",Brooklyn,100278,39022
1400000US36047016300,"Census Tract 163, Kings County, New York",Brooklyn,196630,32325
1400000US36047016400,"Census Tract 164, Kings County, New York",Brooklyn,106875,51825
1400000US36047016500,"Census Tract 165, Kings County, New York",Brooklyn,250001,-333333333
1400000US36047016600,"Census Tract 166, Kings County, New York",Brooklyn,114635,28523
1400000US36047016700,"Census Tract 167, Kings County, New York",Brooklyn,190125,65232
1400000US36047016800,"Census Tract 168, Kings County, New York",Brooklyn,118341,14336
1400000US36047016900,"Census Tract 169, Kings County, New York",Brooklyn,140727,53313
1400000US36047017000,"Census Tract 170, Kings County, New York",Brooklyn,102417,15251
1400000US36047017100,"Census Tract 171, Kings County, New York",Brooklyn,174646,53490
1400000US36047017200,"Census Tract 172, Kings County, New York",Brooklyn,136096,83997
1400000US36047017400,"Census Tract 174, Kings County, New York",Brooklyn,103594,41686
1400000US36047017500,"Census Tract 175, Kings County, New York",Brooklyn,-666666666,-222222222
1400000US36047017600,"Census Tract 176, Kings County, New York",Brooklyn,90833,23233
1400000US36047017700,"Census Tract 177, Kings County, New York",Brooklyn,-666666666,-222222222
1400000US36047017800,"Census Tract 178, Kings County, New York",Brooklyn,91923,19734
1400000US36047017900,"Census Tract 179, Kings County, New York",Brooklyn,103836,22143
1400000US36047018000,"Census Tract 180, Kings County, New York",Brooklyn,59936,15441
1400000US36047018100,"Census Tract 181, Kings County, New York",Brooklyn,175294,45767
1400000US36047018200,"Census Tract 182, Kings County, New York",Brooklyn,78750,18073
1400000US36047018300,"Census Tract 183, Kings County, New York",Brooklyn,194519,42232
1400000US36047018400,"Census Tract 184, Kings County, New York",Brooklyn,81467,22028
1400000US36047018501,"Census Tract 185.01, Kings County, New York",Brooklyn,44877,28847
1400000US36047018600,"Census Tract 186, Kings County, New York",Brooklyn,76667,15482
1400000US36047018700,"Census Tract 187, Kings County, New York",Brooklyn,139231,47319
1400000US36047018800,"Census Tract 188, Kings County, New York",Brooklyn,38227,28521
1400000US36047019000,"Census Tract 190, Kings County, New York",Brooklyn,48824,21926
1400000US36047019100,"Census Tract 191, Kings County, New York",Brooklyn,148929,37762
1400000US36047019200,"Census Tract 192, Kings County, New York",Brooklyn,72303,15169
1400000US36047019300,"Census Tract 193, Kings County, New York",Brooklyn,79505,6148
1400000US36047019400,"Census Tract 194, Kings County, New York",Brooklyn,66080,41601
