geoid,tract_name,borough,B15003_E001,B15003_M001,B15003_E002,B15003_M002,B15003_E003,B15003_M003,B15003_E004,B15003_M004,B15003_E005,B15003_M005,B15003_E006,B15003_M006,B15003_E007,B15003_M007,B15003_E008,B15003_M008,B15003_E009,B15003_M009,B15003_E010,B15003_M010,B15003_E011,B15003_M011,B15003_E012,B15003_M012,B15003_E013,B15003_M013,B15003_E014,B15003_M014,B15003_E015,B15003_M015,B15003_E016,B15003_M016,B15003_E017,B15003_M017,B15003_E018,B15003_M018,B15003_E019,B15003_M019,B15003_E020,B15003_M020,B15003_E021,B15003_M021,B15003_E022,B15003_M022,B15003_E023,B15003_M023,B15003_E024,B15003_M024,B15003_E025,B15003_M025
1400000US36005026602,"Census Tract 266.02, Bronx County, New York",Bronx,4412,747,159,106,0,19,0,19,18,31,26,33,99,107,17,29,0,19,90,61,0,19,34,48,0,19,187,198,18,30,229,260,1191,376,167,109,440,300,482,206,284,133,585,219,318,143,32,39,36,56
1400000US36005026701,"Census Tract 267.01, Bronx County, New York",Bronx,2190,404,103,81,0,14,0,14,0,14,0,14,0,14,0,14,0,14,159,137,3,5,87,84,21,25,13,23,38,41,46,42,736,398,57,53,86,66,131,77,124,72,376,142,166,101,15,23,29,41
1400000US36005026702,"Census Tract 267.02, Bronx County, New York",Bronx,4705,906,147,108,23,31,0,19,0,19,0,19,0,19,0,19,13,23,0,19,168,169,331,354,106,96,111,92,297,182,15,21,1004,332,234,150,93,88,1096,538,161,101,556,256,179,120,57,76,114,80
1400000US36005026900,"Census Tract 269, Bronx County, New York",Bronx,2842,443,279,140,0,14,0,14,0,14,0,14,0,14,0,14,8,13,290,424,37,44,0,14,79,83,46,37,12,24,173,121,608,182,139,92,145,99,266,122,222,138,434,169,33,49,71,120,0,14
1400000US36005027300,"Census Tract 273, Bronx County, New York",Bronx,4646,823,257,176,0,19,0,19,0,19,0,19,0,19,14,28,0,19,0,19,21,34,174,108,166,129,276,247,131,151,521,400,1128,409,120,92,272,177,498,238,371,184,493,262,170,125,34,59,0,19
1400000US36005027401,"Census Tract 274.01, Bronx County, New York",Bronx,3637,438,24,28,0,14,0,14,0,14,0,14,0,14,0,14,40,53,0,14,42,61,109,85,11,17,46,30,12,18,157,132,710,244,120,67,232,158,487,206,208,123,894,241,457,148,55,47,33,28
1400000US36005027402,"Census Tract 274.02, Bronx County, New York",Bronx,2680,464,28,44,0,14,0,14,0,14,0,14,0,14,0,14,4,9,30,27,9,16,27,21,22,19,18,31,21,23,76,57,475,141,38,27,63,57,201,102,179,113,873,475,460,178,121,95,35,44
1400000US36005027600,"Census Tract 276, Bronx County, New York",Bronx,130,192,0,14,0,14,0,14,0,14,0,14,0,14,0,14,1,2,0,14,0,14,0,14,0,14,0,14,22,38,0,14,45,79,3,5,0,14,0,14,0,14,16,28,43,74,0,14,0,14
1400000US36005027700,"Census Tract 277, Bronx County, New York",Bronx,3071,485,33,38,0,14,0,14,12,18,0,14,0,14,0,14,81,101,21,37,50,72,83,82,135,229,10,18,63,62,43,51,1039,288,273,155,139,96,247,146,99,70,543,247,178,115,5,12,17,28
1400000US36005027900,"Census Tract 279, Bronx County, New York",Bronx,5256,655,322,193,0,19,0,19,0,19,0,19,0,19,0,19,14,20,0,19,72,100,130,116,42,51,1,3,15,29,244,205,700,225,163,102,397,189,992,319,489,285,1073,308,472,218,117,88,13,21
1400000US36005028100,"Census Tract 281, Bronx County, New York",Bronx,3083,437,130,95,17,26,0,14,0,14,0,14,6,13,0,14,6,13,7,12,19,20,75,49,44,39,5,13,24,21,87,75,458,158,84,56,229,132,464,237,250,142,627,198,481,165,21,26,49,65
1400000US36005028300,"Census Tract 283, Bronx County, New York",Bronx,1596,513,10,17,0,14,0,14,8,14,0,14,0,14,0,14,12,21,16,24,14,25,54,61,14,22,55,64,46,51,28,31,170,100,141,123,18,26,291,175,288,302,282,203,125,69,24,39,0,14
1400000US36005028400,"Census Tract 284, Bronx County, New York",Bronx,361,38,10,32,0,14,0,14,0,14,0,14,0,14,0,14,0,14,25,53,0,14,0,14,32,32,12,21,11,26,5,11,74,64,90,95,10,23,63,53,0,14,19,24,10,24,0,14,0,14
1400000US36005028500,"Census Tract 285, Bronx County, New York",Bronx,2657,533,14,22,9,15,0,14,0,14,0,14,11,18,0,14,0,14,11,17,0,14,0,14,0,14,0,14,0,14,46,37,347,130,172,144,73,47,411,224,112,73,572,146,640,331,162,81,77,54
1400000US36005028600,"Census Tract 286, Bronx County, New York",Bronx,936,202,16,19,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,35,53,12,13,0,14,8,13,0,14,22,24,293,133,26,27,39,44,24,21,111,79,182,119,83,66,0,14,85,97
1400000US36005028700,"Census Tract 287, Bronx County, New York",Bronx,2448,337,152,91,0,14,0,14,0,14,0,14,6,27,13,21,0,14,24,38,0,14,26,37,37,20,20,16,20,26,128,87,491,230,27,31,153,82,278,164,133,98,589,221,251,171,71,57,29,33
1400000US36005028800,"Census Tract 288, Bronx County, New York",Bronx,1949,316,157,127,0,14,0,14,0,14,0,14,0,14,19,31,6,9,0,14,0,14,28,34,0,14,1,5,0,14,38,29,468,149,180,85,43,39,80,88,76,67,515,229,228,93,35,37,75,41
1400000US36005028900,"Census Tract 289, Bronx County, New York",Bronx,3178,404,214,111,0,14,0,14,0,14,0,14,10,21,0,14,6,9,130,157,41,49,87,63,83,87,0,14,85,75,148,145,597,191,147,134,76,60,405,154,159,113,572,192,313,125,50,54,55,85
1400000US36005029301,"Census Tract 293.01, Bronx County, New York",Bronx,1565,147,14,19,0,14,0,14,0,14,0,14,5,12,0,14,12,18,0,14,0,14,25,17,12,30,6,16,11,15,7,11,147,43,78,47,66,45,67,33,60,33,369,96,369,92,161,58,156,68
1400000US36005029302,"Census Tract 293.02, Bronx County, New York",Bronx,4189,550,100,85,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,5,14,0,19,0,19,5,13,22,18,344,148,119,90,135,99,167,112,130,109,1269,369,1335,363,338,185,220,147
1400000US36005029500,"Census Tract 295, Bronx County, New York",Bronx,3364,470,81,109,10,22,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,72,116,0,14,2,5,141,130,412,229,98,86,53,52,267,196,338,302,1067,233,682,206,17,32,124,88
1400000US36005029600,"Census Tract 296, Bronx County, New York",Bronx,1740,211,61,62,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,18,20,5,4,5,12,64,83,286,86,72,56,23,31,165,77,136,98,333,107,211,109,178,93,183,85
1400000US36005029700,"Census Tract 297, Bronx County, New York",Bronx,3191,295,87,75,0,14,0,14,0,14,0,14,0,14,0,14,0,14,19,26,0,14,34,50,11,19,0,14,13,23,10,15,324,114,16,25,75,49,259,168,275,224,778,186,868,170,334,117,88,74
1400000US36005030000,"Census Tract 300, Bronx County, New York",Bronx,4962,729,133,101,0,19,0,19,0,19,52,78,0,19,0,19,0,19,0,19,4,30,8,2,54,60,75,72,6,44,59,62,1209,361,108,86,263,183,648,283,574,271,1128,403,528,281,89,94,24,43
1400000US36005030100,"Census Tract 301, Bronx County, New York",Bronx,1358,138,16,12,0,14,0,14,0,14,0,14,8,16,0,14,8,15,8,16,44,58,32,42,7,15,16,20,9,16,30,36,226,75,34,28,63,46,104,63,106,58,319,109,194,68,112,63,22,22
1400000US36005030201,"Census Tract 302.01, Bronx County, New York",Bronx,2829,540,29,30,0,14,0,14,0,14,0,14,0,14,0,14,10,15,0,14,0,14,37,46,0,14,0,14,68,82,162,130,584,168,153,96,90,61,650,418,211,133,413,194,380,178,0,14,42,42
1400000US36005030202,"Census Tract 302.02, Bronx County, New York",Bronx,4105,579,80,60,0,19,0,19,0,19,0,19,0,19,8,14,11,22,0,19,0,19,67,90,60,78,120,157,21,37,262,138,1094,491,245,119,214,160,276,131,411,209,883,237,315,142,38,37,0,19
1400000US36005030701,"Census Tract 307.01, Bronx County, New York",Bronx,4000,408,64,73,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,19,32,0,19,15,32,343,163,146,118,56,62,298,176,158,120,960,233,1136,272,401,169,404,329
1400000US36005030900,"Census Tract 309, Bronx County, New York",Bronx,2873,231,21,27,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,4,10,15,23,7,17,0,14,3,8,40,40,366,60,11,17,62,47,291,145,75,52,692,146,771,173,318,115,197,96
1400000US36005031000,"Census Tract 310, Bronx County, New York",Bronx,3837,420,115,51,0,14,0,14,3,6,0,14,25,34,0,14,33,42,19,29,44,46,136,58,116,97,14,19,35,37,118,67,771,243,155,105,119,57,282,127,404,181,868,274,435,170,116,67,29,30
1400000US36005031200,"Census Tract 312, Bronx County, New York",Bronx,1051,176,17,16,0,14,0,14,0,14,0,14,18,28,0,14,21,28,0,14,16,25,9,11,4,7,0,14,37,50,41,33,201,66,17,16,60,29,62,36,167,87,214,86,161,53,6,9,0,14
1400000US36005031400,"Census Tract 314, Bronx County, New York",Bronx,1483,184,89,75,0,14,0,14,0,14,0,14,0,14,2,7,7,11,16,15,0,14,30,19,0,14,0,14,6,11,45,38,345,100,81,53,62,38,154,69,122,62,245,91,190,71,73,107,16,16
1400000US36005031600,"Census Tract 316, Bronx County, New York",Bronx,1405,311,39,36,0,14,0,14,0,14,8,12,0,14,3,5,15,21,24,39,0,14,39,48,54,88,40,48,9,15,109,70,199,114,16,25,29,27,248,112,121,76,229,134,171,76,42,26,10,15
1400000US36005031800,"Census Tract 318, Bronx County, New York",Bronx,1408,233,5,8,0,14,0,14,0,14,0,14,0,14,0,14,6,9,0,14,0,14,15,16,30,28,0,14,6,13,59,51,243,100,39,42,147,70,336,163,96,85,214,88,160,84,45,35,7,12
1400000US36005031900,"Census Tract 319, Bronx County, New York",Bronx,107,51,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,6,10,14,40,0,14,0,14,0,14,26,32,57,43,4,7,0,14
1400000US36005032300,"Census Tract 323, Bronx County, New York",Bronx,4151,447,44,47,0,14,0,14,0,14,17,27,9,25,0,14,0,14,0,14,0,14,2,10,6,16,22,33,48,50,76,62,283,123,91,102,284,162,228,116,298,121,1106,338,1027,265,267,128,343,194
1400000US36005032400,"Census Tract 324, Bronx County, New York",Bronx,1901,314,25,28,0,14,0,14,0,14,0,14,29,47,0,14,66,69,0,14,38,61,163,101,46,63,40,51,25,39,251,192,366,193,103,87,100,79,191,116,169,90,190,113,64,66,35,55,0,14
1400000US36005032600,"Census Tract 326, Bronx County, New York",Bronx,2473,441,117,72,0,14,0,14,0,14,0,14,4,7,0,14,54,51,12,15,25,37,67,59,25,37,9,13,54,50,63,53,575,184,132,136,52,41,359,159,138,79,386,105,266,120,120,127,15,17
1400000US36005032800,"Census Tract 328, Bronx County, New York",Bronx,2312,353,244,209,0,14,0,14,0,14,0,14,45,56,0,14,44,65,11,20,48,64,83,80,108,107,51,60,52,56,152,101,505,214,87,73,47,40,288,136,201,116,160,77,186,96,0,14,0,14
1400000US36005033000,"Census Tract 330, Bronx County, New York",Bronx,3242,408,260,197,0,19,0,19,0,19,0,19,105,119,13,21,0,19,20,33,118,156,106,114,0,19,0,19,143,117,112,117,959,329,169,146,100,101,383,180,101,79,367,170,178,114,0,19,108,171
1400000US36005033201,"Census Tract 332.01, Bronx County, New York",Bronx,3224,570,159,89,0,14,0,14,0,14,0,14,14,22,16,26,12,21,0,14,0,14,44,66,0,14,7,11,104,144,89,69,843,304,47,46,115,60,363,155,236,134,737,265,426,344,12,19,0,14
1400000US36005033202,"Census Tract 332.02, Bronx County, New York",Bronx,2755,456,309,316,0,14,0,14,0,14,0,14,44,54,0,14,39,49,35,40,20,31,82,55,54,52,67,59,0,14,18,19,629,151,292,177,96,63,301,144,176,94,441,177,146,106,6,12,0,14
1400000US36005033400,"Census Tract 334, Bronx County, New York",Bronx,27,29,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,4,6,4,6,0,14,4,6,10,15,1,2,4,5,0,14,0,14
1400000US36005033500,"Census Tract 335, Bronx County, New York",Bronx,1369,161,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,5,12,0,14,4,12,6,10,2,3,0,14,31,42,134,61,43,30,146,75,45,34,64,32,434,140,260,93,121,47,74,49
1400000US36005033601,"Census Tract 336.01, Bronx County, New York",Bronx,3065,459,74,50,0,14,0,14,0,14,31,52,0,14,0,14,0,14,242,309,15,28,12,20,43,51,136,95,68,58,111,70,548,155,307,137,93,60,780,426,206,127,171,133,228,204,0,14,0,14
1400000US36005033602,"Census Tract 336.02, Bronx County, New York",Bronx,825,134,20,23,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,8,15,8,13,0,14,59,68,0,14,96,62,36,32,89,58,125,81,44,35,241,139,82,69,7,12,10,17
1400000US36005033700,"Census Tract 337, Bronx County, New York",Bronx,2001,237,13,16,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,3,7,0,14,0,14,9,17,72,58,288,170,74,68,25,25,143,79,164,101,532,232,300,109,239,136,139,72
1400000US36005033801,"Census Tract 338.01, Bronx County, New York",Bronx,1338,347,86,53,4,7,0,14,0,14,4,6,32,45,0,14,0,14,23,34,0,14,0,14,46,67,63,60,14,22,43,35,629,343,26,27,32,27,150,75,77,55,77,50,9,13,0,14,23,27
1400000US36005033802,"Census Tract 338.02, Bronx County, New York",Bronx,983,223,58,49,0,14,0,14,0,14,38,43,0,14,0,14,0,14,17,23,0,14,0,14,0,14,18,35,18,21,115,150,153,84,38,29,7,10,116,97,116,74,154,89,121,64,0,14,14,19
1400000US36005034000,"Census Tract 340, Bronx County, New York",Bronx,3064,440,246,126,13,21,0,19,0,19,0,19,7,9,22,27,1,3,20,30,0,19,60,56,116,136,109,84,19,30,68,60,488,172,306,119,158,91,387,170,470,196,213,87,256,118,105,113,0,19
1400000US36005034200,"Census Tract 342, Bronx County, New York",Bronx,1170,292,51,59,0,14,0,14,0,14,0,14,0,14,36,33,9,15,0,14,0,14,19,34,5,10,26,27,53,56,64,38,121,54,39,29,38,28,124,60,264,268,171,81,87,36,51,39,12,16
1400000US36005034300,"Census Tract 343, Bronx County, New York",Bronx,1244,178,28,27,0,14,0,14,0,14,0,14,0,14,0,14,1,3,9,18,0,14,44,40,9,17,9,18,0,14,51,45,279,99,23,39,110,70,180,105,85,76,139,61,222,80,43,27,12,20
1400000US36005034400,"Census Tract 344, Bronx County, New York",Bronx,1009,283,23,25,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,20,32,20,32,0,14,6,9,25,24,355,134,22,19,102,137,76,48,109,70,139,60,112,62,0,14,0,14
1400000US36005034500,"Census Tract 345, Bronx County, New York",Bronx,2921,296,45,69,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,11,19,45,38,71,78,0,14,84,76,66,56,571,204,92,67,181,128,286,102,240,160,555,157,463,188,76,50,135,86
1400000US36005034800,"Census Tract 348, Bronx County, New York",Bronx,3904,753,74,68,0,19,0,19,0,19,2,5,19,29,0,19,23,33,0,19,0,19,128,107,130,121,70,108,9,21,233,163,907,239,175,151,177,80,495,250,545,530,683,319,150,83,53,67,31,51
1400000US36005035000,"Census Tract 350, Bronx County, New York",Bronx,1237,244,8,11,0,14,0,14,0,14,0,14,0,14,0,14,0,14,9,14,0,14,0,14,8,11,5,10,17,28,117,103,244,89,22,17,93,58,143,79,49,28,347,141,86,44,47,42,42,53
1400000US36005035100,"Census Tract 351, Bronx County, New York",Bronx,1899,259,13,17,0,14,0,14,6,10,0,14,13,20,21,30,0,14,5,7,0,14,9,15,7,17,0,14,10,20,30,32,257,151,28,26,81,83,105,61,133,90,658,158,355,124,72,49,96,69
1400000US36005035600,"Census Tract 356, Bronx County, New York",Bronx,1486,246,116,91,7,11,0,14,0,14,0,14,4,6,0,14,0,14,5,11,0,14,31,28,34,30,6,8,7,16,40,30,480,141,57,50,50,39,220,111,116,63,188,73,115,57,10,18,0,14
1400000US36005035800,"Census Tract 358, Bronx County, New York",Bronx,4951,914,114,75,50,48,0,19,0,19,0,19,0,19,0,19,27,34,44,54,0,19,39,50,27,37,12,27,0,19,179,243,1333,435,146,122,356,288,704,424,399,201,949,339,497,183,0,19,75,81
1400000US36005035900,"Census Tract 359, Bronx County, New York",Bronx,2397,370,59,55,0,14,0,14,0,14,0,14,20,35,0,14,0,14,0,14,0,14,0,14,102,71,87,105,122,120,125,85,622,237,256,142,243,128,296,151,179,107,190,133,67,88,0,14,29,46
1400000US36005036000,"Census Tract 360, Bronx County, New York",Bronx,2024,301,56,55,0,14,0,14,0,14,0,14,7,11,0,14,5,7,28,39,0,14,19,27,0,14,12,11,15,20,66,37,326,117,127,70,141,58,280,105,205,85,423,142,237,68,63,81,14,23
1400000US36005036100,"Census Tract 361, Bronx County, New York",Bronx,2876,374,220,121,0,14,0,14,0,14,0,14,55,80,0,14,0,14,0,14,12,27,140,116,40,64,98,95,129,113,154,95,835,314,259,169,129,75,318,215,110,115,311,159,66,79,0,14,0,14
1400000US36005036300,"Census Tract 363, Bronx County, New York",Bronx,4178,627,142,121,49,75,0,19,0,19,0,19,17,32,89,142,58,95,121,97,54,62,250,170,43,69,142,93,113,117,193,147,990,303,228,117,320,187,421,210,433,198,394,209,68,76,53,80,0,19
1400000US36005036400,"Census Tract 364, Bronx County, New York",Bronx,1747,342,108,53,0,14,0,14,0,14,0,14,0,14,0,14,18,24,41,36,33,36,47,39,72,51,88,57,51,34,38,35,406,137,108,64,85,49,199,144,133,86,252,97,63,41,0,14,5,8
1400000US36005036501,"Census Tract 365.01, Bronx County, New York",Bronx,2840,362,124,85,0,14,0,14,0,14,61,95,8,17,7,16,0,14,52,59,0,14,63,62,28,52,43,50,49,54,223,110,887,277,318,119,52,53,431,179,162,148,247,128,85,81,0,14,0,14
1400000US36005036502,"Census Tract 365.02, Bronx County, New York",Bronx,1563,421,125,74,0,14,0,14,0,14,10,22,0,14,0,14,13,29,0,14,29,42,38,50,5,7,0,14,32,37,99,52,304,141,94,81,144,92,208,105,42,39,395,301,25,27,0,14,0,14
1400000US36005036700,"Census Tract 367, Bronx County, New York",Bronx,1832,395,71,64,0,14,0,14,6,15,0,14,0,14,1,5,9,21,52,30,11,24,58,49,72,54,69,44,62,53,36,37,621,231,185,98,53,57,188,119,93,67,144,76,88,66,13,19,0,14
1400000US36005036800,"Census Tract 368, Bronx County, New York",Bronx,1285,272,61,70,0,14,0,14,0,14,0,14,0,14,0,14,15,23,14,22,0,14,15,31,46,41,28,43,89,37,44,33,139,60,51,28,105,76,110,44,127,75,283,202,118,61,34,35,6,9
1400000US36005036901,"Census Tract 369.01, Bronx County, New York",Bronx,1139,164,74,41,0,14,0,14,47,50,0,14,27,46,54,48,0,14,0,14,67,59,38,39,16,19,40,50,28,32,20,22,184,75,149,112,34,37,141,83,158,81,52,38,10,15,0,14,0,14
1400000US36005036902,"Census Tract 369.02, Bronx County, New York",Bronx,1563,145,120,100,0,14,13,20,0,14,0,14,7,11,0,14,10,13,10,17,0,14,27,27,55,52,87,65,83,62,219,94,266,92,69,55,70,46,142,86,124,69,120,70,128,88,13,19,0,14
1400000US36005037000,"Census Tract 370, Bronx County, New York",Bronx,1522,283,85,51,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,24,28,19,24,26,30,28,34,70,66,289,150,46,44,42,33,192,81,147,99,374,120,180,88,0,14,0,14
1400000US36005037100,"Census Tract 371, Bronx County, New York",Bronx,3031,429,119,78,0,14,0,14,0,14,10,17,137,178,13,20,14,22,22,31,47,59,58,46,160,107,12,19,89,90,192,119,659,200,93,63,295,158,469,214,218,117,195,107,142,102,87,119,0,14
1400000US36005037200,"Census Tract 372, Bronx County, New York",Bronx,1469,182,57,49,0,14,0,14,0,14,0,14,0,14,16,27,0,14,15,27,66,60,72,48,6,10,0,14,7,11,87,55,300,105,14,14,52,39,179,72,118,62,318,97,105,59,20,23,37,35
1400000US36005037300,"Census Tract 373, Bronx County, New York",Bronx,3758,565,161,134,0,19,0,19,0,19,0,19,9,18,134,172,29,59,0,19,0,19,329,296,112,140,49,52,64,91,261,180,622,272,472,356,452,260,502,221,190,155,191,154,143,143,38,65,0,19
1400000US36005037400,"Census Tract 374, Bronx County, New York",Bronx,2211,412,85,56,0,14,12,17,0,14,0,14,0,14,0,14,17,29,27,35,9,18,37,41,62,56,0,14,75,64,69,62,483,159,286,245,136,89,351,209,261,130,255,134,46,50,0,14,0,14
1400000US36005037504,"Census Tract 375.04, Bronx County, New York",Bronx,2296,279,163,79,0,14,0,14,0,14,0,14,6,10,4,10,13,18,10,14,15,25,19,30,44,55,126,93,133,95,224,130,517,194,119,56,144,118,441,212,133,90,96,63,69,66,9,17,11,22
1400000US36005037600,"Census Tract 376, Bronx County, New York",Bronx,1507,195,107,84,0,14,0,14,0,14,0,14,0,14,8,11,30,33,0,14,2,3,23,26,62,56,57,53,16,25,96,59,371,125,130,55,71,45,200,108,88,50,116,77,130,85,0,14,0,14
1400000US36005037800,"Census Tract 378, Bronx County, New York",Bronx,2291,402,50,59,0,14,0,14,0,14,0,14,0,14,22,31,70,67,106,89,0,14,9,14,24,33,13,22,31,39,62,65,692,231,145,93,137,83,292,123,116,98,424,180,87,48,11,17,0,14
1400000US36005037900,"Census Tract 379, Bronx County, New York",Bronx,4152,428,361,279,0,19,0,19,0,19,0,19,17,36,0,19,15,24,35,45,9,20,30,52,213,129,81,78,80,73,177,93,1448,444,292,175,160,101,394,194,215,128,441,222,170,150,14,22,0,19
1400000US36005038000,"Census Tract 380, Bronx County, New York",Bronx,3036,363,84,57,0,19,0,19,0,19,16,18,21,34,0,19,0,19,46,58,78,77,44,44,11,21,311,202,34,41,81,65,580,198,227,189,138,79,433,168,288,179,394,150,250,128,0,19,0,19
1400000US36005038100,"Census Tract 381, Bronx County, New York",Bronx,4285,527,142,126,0,19,0,19,70,59,0,19,117,103,47,85,56,80,25,36,0,19,53,77,107,102,105,126,196,169,83,77,1566,474,137,110,210,126,851,384,276,257,137,139,29,54,78,82,0,19
1400000US36005038200,"Census Tract 382, Bronx County, New York",Bronx,1999,358,46,40,0,14,0,14,0,14,0,14,27,31,0,14,4,9,17,21,0,14,28,29,30,39,25,31,70,49,127,60,370,155,98,48,82,52,403,132,129,62,344,128,153,77,6,10,40,42
1400000US36005038301,"Census Tract 383.01, Bronx County, New York",Bronx,2851,373,286,125,0,14,0,14,0,14,0,14,19,23,0,14,35,42,54,48,41,65,75,70,98,92,57,65,89,77,123,78,618,197,106,87,126,105,612,231,217,217,185,112,84,82,26,39,0,14
1400000US36005038303,"Census Tract 383.03, Bronx County, New York",Bronx,2006,344,75,81,0,14,0,14,0,14,41,67,0,14,0,14,54,55,35,55,0,14,46,52,34,55,221,151,0,14,131,91,646,233,204,111,183,85,145,112,0,14,129,116,41,47,0,14,21,33
1400000US36005038304,"Census Tract 383.04, Bronx County, New York",Bronx,1345,306,43,42,0,14,0,14,0,14,0,14,0,14,0,14,50,59,0,14,41,42,22,34,56,49,35,38,61,53,51,47,285,125,68,62,105,103,304,266,124,77,71,63,29,43,0,14,0,14
1400000US36005038500,"Census Tract 385, Bronx County, New York",Bronx,2942,424,111,105,0,19,0,19,0,19,0,19,109,160,9,20,0,19,20,35,0,19,126,121,211,158,86,111,98,136,184,149,626,238,342,237,250,151,343,196,165,148,216,163,46,84,0,19,0,19
1400000US36005038600,"Census Tract 386, Bronx County, New York",Bronx,4948,955,119,102,0,19,0,19,0,19,27,44,0,19,0,19,0,19,0,19,11,22,47,76,50,62,98,81,156,133,215,160,1426,637,190,115,156,127,971,480,222,169,737,248,363,214,160,129,0,19
1400000US36005038700,"Census Tract 387, Bronx County, New York",Bronx,2114,527,136,106,0,14,0,14,0,14,0,14,10,24,0,14,111,144,68,89,33,54,40,48,0,14,75,104,79,72,155,140,547,194,57,55,148,90,392,204,114,98,111,68,38,60,0,14,0,14
1400000US36005038800,"Census Tract 388, Bronx County, New York",Bronx,1695,321,86,65,0,14,0,14,0,14,0,14,0,14,4,7,1,4,3,6,5,7,0,14,17,22,23,25,17,22,51,42,653,262,35,32,68,48,186,126,83,62,344,151,104,84,15,22,0,14
1400000US36005038900,"Census Tract 389, Bronx County, New York",Bronx,2953,496,275,244,34,41,0,19,0,19,0,19,0,19,0,19,74,72,178,123,79,77,32,50,114,84,67,108,39,39,145,142,545,279,223,159,218,157,268,165,110,86,265,95,67,65,220,152,0,19
1400000US36005039000,"Census Tract 390, Bronx County, New York",Bronx,2039,456,189,147,0,14,0,14,0,14,0,14,16,24,0,14,4,18,0,14,0,14,57,69,69,64,22,26,12,17,150,195,572,165,110,75,88,65,92,62,278,167,268,172,96,81,16,27,0,14
1400000US36005039100,"Census Tract 391, Bronx County, New York",Bronx,4362,937,175,197,0,19,23,52,0,19,0,19,179,120,0,19,136,217,510,398,23,35,21,35,337,281,111,105,281,231,49,80,645,354,88,141,74,102,350,197,502,288,652,426,186,203,0,19,20,38
1400000US36005039200,"Census Tract 392, Bronx County, New York",Bronx,1138,217,33,37,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,12,16,12,19,14,22,8,12,14,20,38,34,244,95,47,52,144,86,136,69,38,26,173,85,175,130,50,72,0,14
1400000US36005039300,"Census Tract 393, Bronx County, New York",Bronx,5766,759,64,55,0,19,0,19,95,120,86,141,326,213,29,46,102,163,166,194,0,19,89,82,84,85,88,85,217,167,348,271,901,397,512,311,307,257,889,329,254,183,843,375,366,344,0,19,0,19
1400000US36005039400,"Census Tract 394, Bronx County, New York",Bronx,2904,363,158,94,16,23,0,14,0,14,0,14,10,17,29,47,7,13,0,14,0,14,28,25,48,49,103,103,140,70,100,82,923,234,126,65,229,103,383,152,229,166,272,116,103,61,0,14,0,14
1400000US36005039500,"Census Tract 395, Bronx County, New York",Bronx,2818,463,96,82,0,14,0,14,0,14,6,13,36,59,26,40,0,14,109,121,43,72,59,50,124,81,30,34,182,125,139,89,624,266,114,69,106,84,187,118,554,399,246,105,128,72,9,14,0,14
1400000US36005039600,"Census Tract 396, Bronx County, New York",Bronx,2720,511,61,64,0,14,33,51,0,14,12,20,10,16,0,14,34,47,36,43,11,18,2,6,169,148,100,105,63,71,209,136,667,253,330,239,152,98,245,113,220,114,248,123,118,89,0,14,0,14
1400000US36005039700,"Census Tract 397, Bronx County, New York",Bronx,717,105,13,19,0,14,0,14,0,14,7,10,21,24,0,14,0,14,64,43,0,14,20,33,55,46,23,28,14,15,76,53,107,50,90,70,5,8,37,40,23,20,82,50,80,29,0,14,0,14
1400000US36005039800,"Census Tract 398, Bronx County, New York",Bronx,2219,419,39,38,0,14,0,14,48,73,0,14,0,14,0,14,0,14,0,14,0,14,38,60,194,202,21,34,65,71,118,123,700,240,177,181,99,74,80,55,288,147,283,105,58,51,11,18,0,14
1400000US36005039901,"Census Tract 399.01, Bronx County, New York",Bronx,3214,427,225,118,0,14,0,14,0,14,0,14,18,27,33,40,62,74,95,97,7,12,89,106,109,120,138,91,175,121,186,127,746,235,157,113,49,46,300,126,332,230,332,152,111,88,50,60,0,14
1400000US36005039902,"Census Tract 399.02, Bronx County, New York",Bronx,2929,444,121,74,0,14,0,14,40,64,0,14,0,14,39,49,89,113,58,73,0,14,114,79,82,65,8,20,149,127,159,120,960,357,129,107,46,45,486,301,137,105,282,142,20,35,0,14,10,16
1400000US36005040100,"Census Tract 401, Bronx County, New York",Bronx,3175,507,53,57,0,14,0,14,0,14,0,14,12,23,29,49,16,28,166,80,15,19,78,72,117,83,62,53,50,34,175,106,925,281,425,399,38,40,446,224,186,99,211,91,107,62,63,72,1,17
