geoid,tract_name,borough,B03002_E001,B03002_M001,B03002_E002,B03002_M002,B03002_E003,B03002_M003,B03002_E004,B03002_M004,B03002_E005,B03002_M005,B03002_E006,B03002_M006,B03002_E007,B03002_M007,B03002_E008,B03002_M008,B03002_E009,B03002_M009,B03002_E010,B03002_M010,B03002_E011,B03002_M011,B03002_E012,B03002_M012,B03002_E013,B03002_M013,B03002_E014,B03002_M014,B03002_E015,B03002_M015,B03002_E016,B03002_M016,B03002_E017,B03002_M017,B03002_E018,B03002_M018,B03002_E019,B03002_M019,B03002_E020,B03002_M020,B03002_E021,B03002_M021
1400000US36005017100,"Census Tract 171, Bronx County, New York",Bronx,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14
1400000US36005017300,"Census Tract 173, Bronx County, New York",Bronx,5266,984,2793,1084,198,296,2573,1045,0,19,22,40,0,19,0,19,0,19,0,19,0,19,2473,804,33,57,277,242,172,223,0,19,0,19,1737,707,254,234,231,226,23,40
1400000US36005017500,"Census Tract 175, Bronx County, New York",Bronx,6264,976,3875,904,167,159,3501,952,155,166,0,19,0,19,0,19,52,63,38,56,14,29,2389,888,99,189,501,533,0,19,0,19,0,19,1472,777,317,329,317,329,0,19
1400000US36005017701,"Census Tract 177.01, Bronx County, New York",Bronx,5395,828,1994,1016,114,112,1679,993,0,19,76,105,0,19,125,187,0,19,0,19,0,19,3401,1036,407,327,65,81,39,65,36,60,0,19,1879,781,975,603,754,489,221,348
1400000US36005017702,"Census Tract 177.02, Bronx County, New York",Bronx,5232,1071,3786,1152,7,15,3094,1081,47,77,284,304,0,19,0,19,354,266,168,229,186,184,1446,530,181,198,229,260,0,19,0,19,0,19,759,367,277,204,233,190,44,77
1400000US36005017901,"Census Tract 179.01, Bronx County, New York",Bronx,4968,876,1117,310,28,43,811,280,0,14,203,149,0,14,0,14,75,89,0,14,75,89,3851,882,111,103,490,352,56,61,72,97,0,14,2236,926,886,416,468,266,418,384
1400000US36005017902,"Census Tract 179.02, Bronx County, New York",Bronx,3030,729,1119,589,31,40,1088,592,0,14,0,14,0,14,0,14,0,14,0,14,0,14,1911,784,189,197,275,309,0,14,0,14,0,14,968,712,479,428,388,393,91,161
1400000US36005018101,"Census Tract 181.01, Bronx County, New York",Bronx,2881,709,1148,370,68,82,1078,382,0,14,2,3,0,14,0,14,0,14,0,14,0,14,1733,790,55,61,1,3,44,67,0,14,0,14,1489,797,144,110,144,110,0,14
1400000US36005018102,"Census Tract 181.02, Bronx County, New York",Bronx,5324,919,2436,559,106,106,2196,536,0,19,6,12,0,19,0,19,128,133,75,108,53,82,2888,830,56,77,330,311,294,375,0,19,0,19,1890,810,318,211,318,211,0,19
1400000US36005018301,"Census Tract 183.01, Bronx County, New York",Bronx,3933,561,1873,319,459,239,1023,233,0,14,187,113,0,14,62,74,142,112,32,48,110,99,2060,580,108,108,169,148,0,14,0,14,0,14,951,347,832,497,689,467,143,173
1400000US36005018302,"Census Tract 183.02, Bronx County, New York",Bronx,3295,589,1683,579,48,65,1612,582,22,34,1,2,0,14,0,14,0,14,0,14,0,14,1612,658,58,48,17,36,229,331,0,14,0,14,920,403,388,359,187,147,201,310
1400000US36005018400,"Census Tract 184, Bronx County, New York",Bronx,3886,669,2450,735,1702,663,18,22,0,14,526,250,0,14,150,181,54,46,16,25,38,40,1436,369,138,150,175,215,0,14,0,14,0,14,617,279,506,256,281,199,225,176
1400000US36005018501,"Census Tract 185.01, Bronx County, New York",Bronx,3775,706,1873,656,91,86,1659,658,0,14,0,14,0,14,41,65,82,76,52,51,30,50,1902,572,77,112,118,124,0,14,0,14,0,14,1276,452,431,351,431,351,0,14
1400000US36005018502,"Census Tract 185.02, Bronx County, New York",Bronx,5525,1011,1547,680,85,75,1084,495,0,19,0,19,0,19,11,25,367,477,96,114,271,368,3978,872,197,153,198,335,0,19,0,19,0,19,2816,827,767,423,464,284,303,366
1400000US36005018900,"Census Tract 189, Bronx County, New York",Bronx,8244,1042,2890,873,617,382,2022,837,0,19,1,3,0,19,61,86,189,150,100,114,89,82,5354,802,359,225,941,595,73,112,0,19,0,19,3016,877,965,513,942,511,23,39
1400000US36005019300,"Census Tract 193, Bronx County, New York",Bronx,5949,987,3458,1036,215,161,3168,1050,0,19,0,19,0,19,0,19,75,114,75,114,0,19,2491,420,388,367,111,135,0,19,0,19,0,19,878,487,1114,456,775,362,339,448
1400000US36005019400,"Census Tract 194, Bronx County, New York",Bronx,2117,350,799,267,308,110,278,231,0,14,128,73,0,14,0,14,85,58,23,36,62,44,1318,251,44,37,186,164,0,14,0,14,0,14,800,247,288,127,204,137,84,55
1400000US36005019500,"Census Tract 195, Bronx County, New York",Bronx,7738,1832,3640,1953,403,342,3029,1833,0,19,12,28,0,19,28,49,168,167,62,74,106,151,4098,1015,46,76,246,215,44,68,0,19,0,19,2821,897,941,499,634,452,307,195
1400000US36005019700,"Census Tract 197, Bronx County, New York",Bronx,7628,1188,1759,428,186,124,1280,411,0,19,254,156,0,19,39,81,0,19,0,19,0,19,5869,1147,328,463,841,725,237,354,78,130,0,19,3496,1354,889,463,889,463,0,19
1400000US36005019900,"Census Tract 199, Bronx County, New York",Bronx,6852,1230,2577,1185,0,19,2491,1180,0,19,0,19,0,19,48,76,38,57,0,19,38,57,4275,790,37,61,288,194,0,19,0,19,0,19,2753,651,1197,709,1161,704,36,62
1400000US36005020000,"Census Tract 200, Bronx County, New York",Bronx,4419,571,1730,401,115,70,273,207,0,14,1158,304,0,14,171,187,13,32,13,32,0,14,2689,486,110,109,171,127,0,14,0,14,0,14,1965,442,443,258,439,258,4,8
1400000US36005020100,"Census Tract 201, Bronx County, New York",Bronx,3845,662,1147,491,192,228,927,431,0,14,18,23,0,14,0,14,10,25,0,14,10,25,2698,635,71,74,114,93,14,26,0,14,0,14,1648,495,851,433,658,450,193,214
1400000US36005020200,"Census Tract 202, Bronx County, New York",Bronx,2602,354,839,272,321,272,200,103,0,14,292,135,0,14,19,19,7,14,7,14,0,14,1763,368,88,64,33,34,0,14,0,14,0,14,1260,362,382,196,276,157,106,97
1400000US36005020400,"Census Tract 204, Bronx County, New York",Bronx,2829,520,1073,347,107,55,285,176,0,14,476,230,0,14,74,58,131,175,28,48,103,170,1756,540,62,56,59,64,11,16,0,14,0,14,1233,457,391,278,364,265,27,32
1400000US36005020501,"Census Tract 205.01, Bronx County, New York",Bronx,8397,1216,3195,1412,105,127,2887,1380,0,19,0,19,0,19,153,188,50,103,0,19,50,103,5202,1442,835,795,443,309,23,39,0,19,0,19,2738,954,1163,803,862,723,301,303
1400000US36005020502,"Census Tract 205.02, Bronx County, New York",Bronx,2331,375,683,157,47,47,550,145,0,14,23,46,0,14,0,14,63,58,0,14,63,58,1648,389,218,109,145,114,0,14,0,14,0,14,774,251,511,364,266,261,245,220
1400000US36005020601,"Census Tract 206.01, Bronx County, New York",Bronx,2852,638,1455,527,128,162,155,116,0,14,969,518,0,14,0,14,203,208,61,59,142,200,1397,358,41,56,0,14,166,204,0,14,0,14,870,245,320,255,265,207,55,59
1400000US36005020900,"Census Tract 209, Bronx County, New York",Bronx,4809,787,1712,563,125,98,1468,552,0,14,10,23,0,14,13,20,96,101,0,14,96,101,3097,804,354,325,383,237,0,14,0,14,0,14,1637,588,723,445,485,321,238,303
1400000US36005021001,"Census Tract 210.01, Bronx County, New York",Bronx,7347,1080,4833,940,219,136,3353,992,0,19,1093,598,0,19,0,19,168,128,0,19,168,128,2514,851,150,112,533,473,0,19,37,47,0,19,1334,659,460,245,460,245,0,19
1400000US36005021002,"Census Tract 210.02, Bronx County, New York",Bronx,7434,1507,5121,998,380,434,2891,935,92,143,1487,549,0,19,89,96,182,136,30,37,152,137,2313,1296,223,169,90,84,213,271,0,19,0,19,1524,1237,263,166,167,135,96,89
1400000US36005021100,"Census Tract 211, Bronx County, New York",Bronx,5922,1104,1781,637,198,245,1329,631,118,158,23,35,0,19,0,19,113,181,0,19,113,181,4141,1165,553,884,658,501,48,78,0,19,0,19,2077,668,805,476,401,252,404,427
1400000US36005021200,"Census Tract 212, Bronx County, New York",Bronx,5322,749,3740,617,161,130,1320,383,46,66,2155,527,0,19,27,34,31,50,31,50,0,19,1582,570,328,343,117,138,0,19,0,19,0,19,768,475,369,214,341,207,28,42
1400000US36005021301,"Census Tract 213.01, Bronx County, New York",Bronx,1289,589,420,575,34,38,386,573,0,14,0,14,0,14,0,14,0,14,0,14,0,14,869,152,0,14,178,79,0,14,0,14,0,14,415,187,276,165,185,125,91,81
1400000US36005021302,"Census Tract 213.02, Bronx County, New York",Bronx,5898,980,2351,619,0,19,2140,563,0,19,49,77,0,19,142,188,20,34,20,34,0,19,3547,836,115,102,263,210,92,133,0,19,0,19,2282,900,795,462,522,355,273,288
1400000US36005021501,"Census Tract 215.01, Bronx County, New York",Bronx,4346,897,918,331,64,52,710,300,0,14,111,164,0,14,0,14,33,41,0,14,33,41,3428,965,642,553,129,122,595,635,0,14,37,56,1407,413,618,541,535,530,83,94
1400000US36005021502,"Census Tract 215.02, Bronx County, New York",Bronx,6235,1008,1656,515,10,19,1229,492,116,135,2,4,0,19,0,19,299,348,13,26,286,345,4579,1106,854,744,0,19,140,189,0,19,0,19,1809,639,1776,699,1339,640,437,497
1400000US36005021601,"Census Tract 216.01, Bronx County, New York",Bronx,4118,761,1046,602,94,462,599,248,2,6,326,296,0,14,0,14,25,34,0,14,25,34,3072,608,209,205,153,190,20,32,2,10,0,14,1714,614,974,397,914,372,60,92
1400000US36005021602,"Census Tract 216.02, Bronx County, New York",Bronx,6027,1028,4357,963,62,59,1627,599,0,19,2097,801,0,19,87,141,484,522,21,36,463,518,1670,495,48,56,11,18,22,36,0,19,0,19,1324,532,265,138,239,132,26,43
1400000US36005021700,"Census Tract 217, Bronx County, New York",Bronx,5006,849,2016,551,152,127,1431,420,0,19,94,96,0,19,47,52,292,275,67,68,225,278,2990,795,35,55,66,87,0,19,0,19,26,38,2591,743,272,176,257,178,15,24
1400000US36005021800,"Census Tract 218, Bronx County, New York",Bronx,6050,997,1702,417,166,96,1018,374,0,19,260,217,0,19,165,181,93,88,77,85,16,29,4348,998,140,121,127,107,27,42,0,19,0,19,2581,1019,1473,690,1388,688,85,96
1400000US36005021900,"Census Tract 219, Bronx County, New York",Bronx,1488,153,325,114,7,11,299,115,12,20,7,10,0,14,0,14,0,14,0,14,0,14,1163,158,64,65,0,14,195,66,0,14,0,14,748,139,156,142,98,114,58,84
1400000US36005022000,"Census Tract 220, Bronx County, New York",Bronx,1872,349,570,166,18,63,481,135,0,14,51,77,0,14,11,20,9,19,0,14,9,19,1302,380,82,77,50,74,26,29,38,52,0,14,699,209,407,297,329,282,78,67
1400000US36005022101,"Census Tract 221.01, Bronx County, New York",Bronx,3752,746,1107,443,121,110,690,289,28,45,26,134,0,14,193,304,49,56,21,35,28,43,2645,640,202,232,168,148,35,54,0,14,0,14,1866,701,374,223,352,221,22,34
1400000US36005022102,"Census Tract 221.02, Bronx County, New York",Bronx,5144,915,1163,564,46,40,934,551,0,19,0,19,0,19,145,165,38,58,38,58,0,19,3981,857,322,267,25,32,171,188,0,19,0,19,2202,600,1261,604,1261,604,0,19
1400000US36005022200,"Census Tract 222, Bronx County, New York",Bronx,3330,482,1681,450,88,65,227,187,14,20,1208,432,0,14,136,155,8,31,0,14,8,31,1649,385,59,70,31,46,77,85,0,14,0,14,982,322,500,280,488,277,12,18
1400000US36005022300,"Census Tract 223, Bronx County, New York",Bronx,4867,893,1107,418,48,77,677,362,64,96,26,58,0,14,0,14,292,285,107,162,185,244,3760,847,277,224,229,162,62,102,0,14,0,14,2242,694,950,505,776,471,174,141
1400000US36005022401,"Census Tract 224.01, Bronx County, New York",Bronx,2433,391,859,306,268,137,384,228,0,14,189,190,0,14,0,14,18,24,0,14,18,24,1574,442,98,143,81,69,17,27,0,14,0,14,1240,359,138,102,138,102,0,14
1400000US36005022403,"Census Tract 224.03, Bronx County, New York",Bronx,2782,512,1077,289,204,135,732,309,2,5,100,100,0,14,27,54,12,21,12,21,0,14,1705,483,60,76,36,41,10,16,0,14,0,14,1427,471,172,105,123,79,49,70
1400000US36005022404,"Census Tract 224.04, Bronx County, New York",Bronx,4292,593,2020,535,515,219,1080,467,0,14,250,136,0,14,152,207,23,48,6,45,17,19,2272,390,185,134,46,49,75,110,0,14,0,14,1723,424,243,147,211,131,32,59
1400000US36005022500,"Census Tract 225, Bronx County, New York",Bronx,8040,1518,1819,512,233,136,1427,523,0,19,67,115,0,19,0,19,92,99,6,15,86,101,6221,1555,449,339,65,94,227,259,0,19,0,19,3870,823,1610,1358,1365,1289,245,267
1400000US36005022701,"Census Tract 227.01, Bronx County, New York",Bronx,4942,666,2457,675,12,19,2302,647,0,14,32,35,0,14,0,14,111,140,0,14,111,140,2485,712,40,69,93,151,0,14,0,14,219,342,1167,424,966,580,723,494,243,294
1400000US36005022702,"Census Tract 227.02, Bronx County, New York",Bronx,1071,208,380,121,0,14,303,103,0,14,24,28,0,14,20,26,33,54,33,54,0,14,691,195,30,34,45,46,0,14,0,14,0,14,451,219,165,175,165,175,0,14
1400000US36005022703,"Census Tract 227.03, Bronx County, New York",Bronx,1685,637,471,257,107,97,290,234,0,14,62,48,0,14,0,14,12,18,0,14,12,18,1214,592,356,556,65,61,0,14,0,14,0,14,526,240,267,151,189,132,78,68
1400000US36005022800,"Census Tract 228, Bronx County, New York",Bronx,5744,842,2571,834,961,524,955,520,0,19,507,291,0,19,148,169,0,19,0,19,0,19,3173,952,251,212,200,172,32,45,0,19,0,19,2268,877,422,350,259,205,163,224
1400000US36005022901,"Census Tract 229.01, Bronx County, New York",Bronx,5927,794,2592,717,193,182,2045,668,0,19,40,36,0,19,126,186,188,247,188,247,0,19,3335,883,16,25,494,426,0,19,0,19,15,27,2051,801,759,320,705,327,54,74
1400000US36005022902,"Census Tract 229.02, Bronx County, New York",Bronx,3378,677,1086,460,42,51,995,477,0,14,0,14,0,14,22,37,27,41,27,41,0,14,2292,730,18,27,0,14,0,14,0,14,0,14,1397,526,877,604,838,607,39,63
1400000US36005023000,"Census Tract 230, Bronx County, New York",Bronx,2889,618,1491,521,896,561,194,157,0,14,312,178,0,14,46,56,43,70,43,70,0,14,1398,500,182,228,29,49,0,14,0,14,0,14,1022,435,165,144,72,58,93,120
1400000US36005023100,"Census Tract 231, Bronx County, New York",Bronx,1420,312,982,376,77,58,847,358,0,14,57,74,1,2,0,14,0,14,0,14,0,14,438,209,5,8,0,14,0,14,0,14,0,14,382,195,51,58,51,58,0,14
1400000US36005023200,"Census Tract 232, Bronx County, New York",Bronx,2626,397,1380,406,750,347,216,129,53,87,228,116,0,14,24,28,109,60,57,65,52,52,1246,314,55,86,29,26,0,14,0,14,0,14,933,291,229,112,205,111,24,26
1400000US36005023301,"Census Tract 233.01, Bronx County, New York",Bronx,3841,512,1136,432,25,41,813,344,0,14,40,47,0,14,0,14,258,248,19,29,239,249,2705,482,120,116,657,527,0,14,0,14,0,14,1598,509,330,232,213,222,117,100
1400000US36005023302,"Census Tract 233.02, Bronx County, New York",Bronx,3955,658,938,419,8,18,597,396,7,19,47,72,0,14,90,125,189,226,18,29,171,218,3017,561,38,45,50,98,0,14,32,30,0,14,1987,647,910,525,610,340,300,424
1400000US36005023501,"Census Tract 235.01, Bronx County, New York",Bronx,2963,588,633,368,272,31,360,375,0,14,1,3,0,14,0,14,0,14,0,14,0,14,2330,797,14,23,91,105,120,215,15,24,0,14,1571,731,519,329,357,304,162,189
1400000US36005023502,"Census Tract 235.02, Bronx County, New York",Bronx,4490,988,1403,862,32,54,1292,856,0,14,18,27,0,14,14,23,47,58,47,58,0,14,3087,664,87,82,156,135,19,30,106,176,0,14,1746,482,973,509,948,512,25,34
1400000US36005023600,"Census Tract 236, Bronx County, New York",Bronx,1782,373,610,221,415,177,187,150,0,14,5,9,0,14,3,12,0,14,0,14,0,14,1172,355,19,36,15,30,27,34,0,14,0,14,995,367,116,89,116,89,0,14
1400000US36005023702,"Census Tract 237.02, Bronx County, New York",Bronx,1021,476,441,474,6,10,429,474,0,14,0,14,0,14,6,9,0,14,0,14,0,14,580,192,0,14,4,22,30,43,0,14,0,14,476,191,70,65,70,65,0,14
1400000US36005023703,"Census Tract 237.03, Bronx County, New York",Bronx,4959,865,1176,319,75,67,972,322,0,14,62,83,0,14,0,14,67,77,46,71,21,31,3783,859,256,256,158,109,0,14,0,14,0,14,2450,917,919,458,747,404,172,217
1400000US36005023704,"Census Tract 237.04, Bronx County, New York",Bronx,3358,585,628,248,71,73,425,183,45,64,0,14,0,14,31,63,56,91,0,14,56,91,2730,572,386,324,123,172,0,14,0,14,0,14,1434,436,787,444,325,230,462,354
1400000US36005023800,"Census Tract 238, Bronx County, New York",Bronx,2552,381,1120,254,542,201,328,187,0,14,190,142,0,14,0,14,60,53,11,16,49,50,1432,390,110,77,73,68,40,54,0,14,9,14,973,366,227,121,218,118,9,14
1400000US36005023900,"Census Tract 239, Bronx County, New York",Bronx,8591,1670,1099,315,163,134,936,304,0,19,0,19,0,19,0,19,0,19,0,19,0,19,7492,1737,300,264,550,455,278,326,76,121,0,19,5077,1793,1211,728,1119,719,92,88
1400000US36005024000,"Census Tract 240, Bronx County, New York",Bronx,3855,712,2157,563,444,249,1306,448,0,14,257,206,0,14,58,97,92,97,37,42,55,88,1698,631,381,338,190,150,0,14,0,14,0,14,883,533,244,224,56,64,188,212
1400000US36005024100,"Census Tract 241, Bronx County, New York",Bronx,6078,1029,1899,746,203,136,1487,750,0,19,0,19,0,19,181,291,28,93,21,91,7,12,4179,979,499,442,188,169,0,19,0,19,0,19,2325,497,1167,849,556,724,611,536
1400000US36005024300,"Census Tract 243, Bronx County, New York",Bronx,4134,773,1377,390,37,47,1200,392,0,14,0,14,0,14,0,14,140,129,140,129,0,14,2757,683,240,218,303,227,18,28,8,12,45,76,761,364,1382,726,1214,711,168,142
1400000US36005024400,"Census Tract 244, Bronx County, New York",Bronx,2252,305,911,206,545,196,79,87,34,49,204,111,0,14,0,14,49,56,49,56,0,14,1341,313,36,26,54,67,6,10,0,14,0,14,977,312,268,204,165,121,103,166
1400000US36005024501,"Census Tract 245.01, Bronx County, New York",Bronx,4856,699,1119,608,44,36,1075,603,0,14,0,14,0,14,0,14,0,14,0,14,0,14,3737,622,344,280,307,283,0,14,0,14,91,142,2094,676,901,420,764,392,137,165
1400000US36005024502,"Census Tract 245.02, Bronx County, New York",Bronx,4226,821,1225,433,69,92,1156,403,0,14,0,14,0,14,0,14,0,14,0,14,0,14,3001,885,693,614,21,29,25,38,0,14,0,14,1962,585,300,279,300,279,0,14
1400000US36005024600,"Census Tract 246, Bronx County, New York",Bronx,2037,348,1171,233,453,144,159,96,0,14,383,173,0,14,42,47,134,142,110,136,24,30,866,264,49,75,0,14,0,14,0,14,0,14,644,265,173,87,173,87,0,14
1400000US36005024700,"Census Tract 247, Bronx County, New York",Bronx,1756,265,976,271,9,15,831,229,0,14,136,194,0,14,0,14,0,14,0,14,0,14,780,236,63,87,61,53,0,14,0,14,0,14,437,226,219,179,103,89,116,165
1400000US36005024800,"Census Tract 248, Bronx County, New York",Bronx,3699,588,2009,428,1036,324,361,309,0,14,561,247,0,14,0,14,51,44,16,18,35,37,1690,560,255,269,248,294,0,14,0,14,0,14,827,395,360,285,342,284,18,21
1400000US36005024900,"Census Tract 249, Bronx County, New York",Bronx,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14
1400000US36005025000,"Census Tract 250, Bronx County, New York",Bronx,2763,663,1871,588,1202,632,36,56,0,14,604,258,0,14,0,14,29,36,9,16,20,32,892,355,177,119,186,281,24,36,0,14,0,14,342,263,163,122,59,58,104,127
1400000US36005025100,"Census Tract 251, Bronx County, New York",Bronx,6983,1493,2255,606,227,305,1755,659,0,19,118,113,0,19,0,19,155,188,0,19,155,188,4728,1690,288,296,0,19,0,19,0,19,0,19,2917,1712,1523,790,1045,643,478,402
1400000US36005025200,"Census Tract 252, Bronx County, New York",Bronx,2582,409,1770,347,717,332,268,190,0,14,460,253,0,14,159,207,166,127,0,14,166,127,812,409,74,96,0,14,0,14,0,14,0,14,524,364,214,143,200,135,14,22
1400000US36005025300,"Census Tract 253, Bronx County, New York",Bronx,5503,955,1115,335,30,40,763,296,29,65,220,185,0,19,0,19,73,88,0,19,73,88,4388,955,193,145,472,366,13,21,0,19,37,58,2164,715,1509,730,1509,730,0,19
1400000US36005025400,"Census Tract 254, Bronx County, New York",Bronx,2582,540,1702,534,1334,538,111,137,0,14,178,114,0,14,37,41,42,41,35,41,7,10,880,238,30,27,12,19,0,14,5,9,0,14,718,257,115,76,98,67,17,27
1400000US36005025500,"Census Tract 255, Bronx County, New York",Bronx,6139,1032,921,480,167,140,622,529,0,19,85,126,0,19,0,19,47,70,0,19,47,70,5218,1043,204,246,241,238,554,599,0,19,134,211,2297,997,1788,763,1496,730,292,473
1400000US36005025600,"Census Tract 256, Bronx County, New York",Bronx,1582,344,768,271,451,192,191,146,0,14,118,92,0,14,0,14,8,9,0,14,8,9,814,340,29,27,6,10,11,18,0,14,0,14,635,341,133,65,133,65,0,14
1400000US36005025700,"Census Tract 257, Bronx County, New York",Bronx,1685,353,486,274,34,27,434,274,0,14,0,14,0,14,0,14,18,26,0,14,18,26,1199,372,76,109,146,146,66,117,0,14,17,40,527,317,367,264,352,262,15,16
1400000US36005026100,"Census Tract 261, Bronx County, New York",Bronx,2047,294,1185,276,110,90,994,260,0,14,58,46,0,14,0,14,23,36,0,14,23,36,862,199,45,43,71,61,0,14,0,14,0,14,256,177,490,225,387,210,103,162
1400000US36005026300,"Census Tract 263, Bronx County, New York",Bronx,6381,1100,1086,325,207,138,809,251,0,19,44,59,10,21,0,19,16,35,0,19,16,35,5295,1109,247,367,15,24,47,78,0,19,0,19,3546,1117,1440,575,1194,529,246,266
1400000US36005026400,"Census Tract 264, Bronx County, New York",Bronx,5870,860,2428,483,1528,331,485,372,0,19,380,157,0,19,0,19,35,57,35,57,0,19,3442,785,1072,443,65,86,144,206,0,19,0,19,1555,633,606,506,380,432,226,260
1400000US36005026500,"Census Tract 265, Bronx County, New York",Bronx,6906,1217,700,429,49,41,308,285,50,79,283,297,0,19,0,19,10,18,0,19,10,18,6206,1293,173,190,41,65,41,151,11,41,0,19,4623,1340,1317,666,1213,672,104,92
1400000US36005026601,"Census Tract 266.01, Bronx County, New York",Bronx,3214,461,1444,410,1130,321,213,233,26,41,27,35,0,14,0,14,48,63,41,62,7,11,1770,379,176,132,163,196,0,14,19,21,0,14,1000,378,412,207,343,181,69,65
1400000US36005026602,"Census Tract 266.02, Bronx County, New York",Bronx,5900,1092,2833,552,970,367,901,420,0,19,884,503,0,19,60,94,18,22,10,18,8,13,3067,1117,156,139,1,5,37,62,0,19,0,19,2055,1175,818,387,721,361,97,125
1400000US36005026701,"Census Tract 267.01, Bronx County, New York",Bronx,3591,795,1166,688,88,78,791,701,0,14,232,137,0,14,26,55,29,32,0,14,29,32,2425,469,44,43,1,3,0,14,0,14,0,14,1857,492,523,346,435,282,88,117
1400000US36005026702,"Census Tract 267.02, Bronx County, New York",Bronx,6841,1075,1353,353,396,197,886,354,0,19,0,19,0,19,23,31,48,45,0,19,48,45,5488,1197,65,58,135,111,108,136,0,19,0,19,3974,972,1206,754,808,576,398,381
1400000US36005026900,"Census Tract 269, Bronx County, New York",Bronx,4040,574,909,283,77,56,763,278,0,14,14,31,0,14,12,19,43,42,10,15,33,40,3131,676,389,426,67,97,335,216,67,99,0,14,1773,486,500,299,488,297,12,18
1400000US36005027300,"Census Tract 273, Bronx County, New York",Bronx,6431,1160,1858,589,394,253,1421,558,0,19,6,11,0,19,0,19,37,46,26,41,11,18,4573,1108,355,324,361,372,0,19,0,19,0,19,2475,800,1382,721,1325,718,57,67
1400000US36005027401,"Census Tract 274.01, Bronx County, New York",Bronx,4973,632,2953,568,2348,580,188,298,0,14,363,219,0,14,14,29,40,43,0,14,40,43,2020,481,399,226,136,186,168,285,0,14,0,14,680,255,637,299,621,296,16,29
