geoid,tract_name,borough,B08301_E001,B08301_M001,B08301_E002,B08301_M002,B08301_E003,B08301_M003,B08301_E004,B08301_M004,B08301_E005,B08301_M005,B08301_E006,B08301_M006,B08301_E007,B08301_M007,B08301_E008,B08301_M008,B08301_E009,B08301_M009,B08301_E010,B08301_M010,B08301_E011,B08301_M011,B08301_E012,B08301_M012,B08301_E013,B08301_M013,B08301_E014,B08301_M014,B08301_E015,B08301_M015,B08301_E016,B08301_M016,B08301_E017,B08301_M017,B08301_E018,B08301_M018,B08301_E019,B08301_M019,B08301_E020,B08301_M020,B08301_E021,B08301_M021
1400000US36047024000,"Census Tract 240, Kings County, New York",Brooklyn,1714,264,554,232,554,232,0,19,0,19,0,19,0,19,0,19,0,19,428,242,112,82,316,228,0,19,0,19,0,19,0,19,30,49,0,19,597,140,53,70,52,50
1400000US36047024100,"Census Tract 241, Kings County, New York",Brooklyn,1902,538,291,92,199,84,92,38,0,14,0,14,0,14,92,38,0,14,810,243,108,56,702,238,0,14,0,14,0,14,0,14,0,14,30,28,264,218,69,52,438,202
1400000US36047024200,"Census Tract 242, Kings County, New York",Brooklyn,830,172,398,116,281,90,117,76,117,76,0,14,0,14,0,14,0,14,121,63,16,22,105,58,0,14,0,14,0,14,0,14,0,14,5,8,244,85,13,18,49,38
1400000US36047024300,"Census Tract 243, Kings County, New York",Brooklyn,2591,642,413,172,413,172,0,14,0,14,0,14,0,14,0,14,0,14,1341,538,97,99,1244,515,0,14,0,14,0,14,39,42,0,14,116,88,74,78,0,14,608,200
1400000US36047024400,"Census Tract 244, Kings County, New York",Brooklyn,1158,401,284,128,220,134,64,58,53,55,11,18,0,14,0,14,0,14,507,241,115,95,320,165,72,86,0,14,0,14,11,17,0,14,0,14,187,131,0,14,169,162
1400000US36047024500,"Census Tract 245, Kings County, New York",Brooklyn,2711,405,281,129,281,129,0,14,0,14,0,14,0,14,0,14,0,14,1704,353,150,87,1503,353,51,56,0,14,0,14,56,71,30,44,36,37,81,55,22,34,501,149
1400000US36047024600,"Census Tract 246, Kings County, New York",Brooklyn,1204,310,327,136,261,91,66,62,63,63,0,14,3,13,0,14,0,14,580,178,75,58,505,196,0,14,0,14,0,14,0,14,0,14,75,78,152,82,0,14,70,46
1400000US36047024700,"Census Tract 247, Kings County, New York",Brooklyn,1464,364,276,138,223,127,53,48,35,41,18,26,0,14,0,14,0,14,487,161,49,50,438,152,0,14,0,14,0,14,58,90,0,14,84,61,117,134,0,14,442,271
1400000US36047024800,"Census Tract 248, Kings County, New York",Brooklyn,1030,202,383,129,329,124,54,38,33,35,21,29,0,14,0,14,0,14,289,160,70,100,212,97,0,14,7,10,0,14,0,14,0,14,96,80,181,84,9,15,72,66
1400000US36047024900,"Census Tract 249, Kings County, New York",Brooklyn,2444,439,76,64,43,52,33,33,0,14,0,14,33,33,0,14,0,14,1397,304,92,98,1243,263,15,26,0,14,47,65,0,14,0,14,118,78,207,98,0,14,646,229
1400000US36047025000,"Census Tract 250, Kings County, New York",Brooklyn,624,233,153,131,116,125,37,29,13,14,20,23,4,7,0,14,0,14,330,123,120,101,210,83,0,14,0,14,0,14,0,14,0,14,4,7,106,50,4,7,27,25
1400000US36047025100,"Census Tract 251, Kings County, New York",Brooklyn,1845,495,222,122,172,97,50,53,50,53,0,14,0,14,0,14,0,14,1023,443,40,55,983,435,0,14,0,14,0,14,27,30,0,14,116,82,91,66,0,14,366,181
1400000US36047025200,"Census Tract 252, Kings County, New York",Brooklyn,1718,270,410,143,313,126,97,72,57,49,40,56,0,14,0,14,0,14,893,240,148,96,745,242,0,14,0,14,0,14,32,40,0,14,9,14,122,68,13,21,239,155
1400000US36047025300,"Census Tract 253, Kings County, New York",Brooklyn,2033,325,173,127,173,127,0,14,0,14,0,14,0,14,0,14,0,14,1162,324,57,61,1085,308,20,29,0,14,0,14,0,14,0,14,61,50,126,77,86,65,425,169
1400000US36047025400,"Census Tract 254, Kings County, New York",Brooklyn,1404,398,478,284,230,116,248,232,104,85,0,14,9,13,0,14,135,217,545,184,45,51,462,145,38,59,0,14,0,14,0,14,0,14,18,22,162,91,0,14,201,125
1400000US36047025500,"Census Tract 255, Kings County, New York",Brooklyn,1753,334,324,132,225,95,99,106,60,85,39,68,0,14,0,14,0,14,1095,347,286,176,784,277,25,39,0,14,0,14,0,14,0,14,0,14,144,122,11,21,179,116
1400000US36047025600,"Census Tract 256, Kings County, New York",Brooklyn,1044,251,273,136,229,117,44,44,25,37,19,29,0,14,0,14,0,14,544,170,79,58,465,161,0,14,0,14,0,14,9,15,0,14,13,18,111,100,30,39,64,38
1400000US36047025700,"Census Tract 257, Kings County, New York",Brooklyn,1795,353,408,200,395,202,13,15,7,10,0,14,0,14,6,10,0,14,719,246,142,120,545,232,32,52,0,14,0,14,0,14,0,14,78,73,329,71,66,104,195,115
1400000US36047025800,"Census Tract 258, Kings County, New York",Brooklyn,1715,354,306,105,182,92,124,69,99,65,6,11,0,14,19,17,0,14,1148,343,279,165,839,260,30,51,0,14,0,14,0,14,0,14,22,25,34,39,12,19,193,99
1400000US36047025901,"Census Tract 259.01, Kings County, New York",Brooklyn,1216,239,332,127,286,122,46,20,46,20,0,14,0,14,0,14,0,14,505,128,10,16,495,128,0,14,0,14,0,14,0,14,0,14,18,20,92,65,0,14,269,123
1400000US36047025902,"Census Tract 259.02, Kings County, New York",Brooklyn,1165,341,175,122,175,122,0,14,0,14,0,14,0,14,0,14,0,14,762,283,237,269,525,138,0,14,0,14,0,14,0,14,0,14,0,14,48,63,0,14,180,111
1400000US36047026000,"Census Tract 260, Kings County, New York",Brooklyn,1248,216,417,143,299,133,118,90,103,91,0,14,0,14,15,20,0,14,565,166,115,78,450,151,0,14,0,14,0,14,0,14,0,14,13,21,98,61,10,16,145,91
1400000US36047026100,"Census Tract 261, Kings County, New York",Brooklyn,3408,353,487,256,478,249,9,23,9,23,0,19,0,19,0,19,0,19,1239,341,148,88,1091,351,0,19,0,19,0,19,0,19,0,19,155,111,270,226,0,19,1257,401
1400000US36047026200,"Census Tract 262, Kings County, New York",Brooklyn,1226,236,371,166,215,86,156,124,131,123,6,10,15,18,4,7,0,14,464,158,20,22,444,148,0,14,0,14,0,14,13,14,11,18,15,20,130,95,6,9,216,97
1400000US36047026300,"Census Tract 263, Kings County, New York",Brooklyn,1161,213,219,101,156,76,63,57,9,14,54,55,0,14,0,14,0,14,447,140,35,26,412,139,0,14,0,14,0,14,0,14,0,14,43,41,152,121,0,14,300,90
1400000US36047026400,"Census Tract 264, Kings County, New York",Brooklyn,1925,305,359,119,265,113,94,63,68,50,9,15,17,28,0,14,0,14,1141,266,174,123,967,213,0,14,0,14,0,14,0,14,0,14,90,107,175,102,27,39,133,53
1400000US36047026500,"Census Tract 265, Kings County, New York",Brooklyn,2331,387,343,171,277,141,66,90,0,14,66,90,0,14,0,14,0,14,953,326,127,134,826,306,0,14,0,14,0,14,0,14,0,14,44,50,106,111,0,14,885,201
1400000US36047026600,"Census Tract 266, Kings County, New York",Brooklyn,1339,249,413,138,332,122,81,74,46,48,0,14,35,55,0,14,0,14,588,183,167,99,421,180,0,14,0,14,0,14,0,14,0,14,28,36,165,88,0,14,145,85
1400000US36047026700,"Census Tract 267, Kings County, New York",Brooklyn,2502,369,264,132,235,127,29,32,14,21,0,14,0,14,15,24,0,14,1341,344,260,177,1081,263,0,14,0,14,0,14,0,14,0,14,101,70,100,74,59,68,637,200
1400000US36047026800,"Census Tract 268, Kings County, New York",Brooklyn,2042,481,659,210,475,189,184,141,144,147,3,7,0,14,0,14,37,39,741,188,125,88,616,180,0,14,0,14,0,14,29,56,0,14,261,397,131,74,22,39,199,88
1400000US36047026900,"Census Tract 269, Kings County, New York",Brooklyn,1809,308,296,118,296,118,0,14,0,14,0,14,0,14,0,14,0,14,953,246,88,79,865,236,0,14,0,14,0,14,24,34,0,14,12,21,105,90,26,33,393,174
1400000US36047027000,"Census Tract 270, Kings County, New York",Brooklyn,1005,153,413,89,281,67,132,65,109,62,12,15,11,20,0,14,0,14,278,99,88,51,190,83,0,14,0,14,0,14,10,12,0,14,7,10,151,39,20,15,126,59
1400000US36047027100,"Census Tract 271, Kings County, New York",Brooklyn,2043,369,279,157,265,156,14,23,14,23,0,14,0,14,0,14,0,14,714,252,131,116,564,221,19,43,0,14,0,14,0,14,0,14,84,98,131,99,0,14,835,360
1400000US36047027200,"Census Tract 272, Kings County, New York",Brooklyn,1922,391,530,169,476,165,54,64,54,64,0,14,0,14,0,14,0,14,963,362,253,124,710,352,0,14,0,14,0,14,0,14,0,14,0,14,124,93,0,14,305,200
1400000US36047027300,"Census Tract 273, Kings County, New York",Brooklyn,2179,373,730,370,500,214,230,247,230,247,0,14,0,14,0,14,0,14,849,257,58,74,791,234,0,14,0,14,0,14,0,14,0,14,71,61,34,49,22,33,473,220
1400000US36047027400,"Census Tract 274, Kings County, New York",Brooklyn,1065,290,259,162,227,152,32,47,3,5,29,46,0,14,0,14,0,14,577,174,123,99,454,170,0,14,0,14,0,14,0,14,0,14,38,51,110,65,0,14,81,60
1400000US36047027500,"Census Tract 275, Kings County, New York",Brooklyn,2369,409,289,147,270,142,19,23,19,23,0,19,0,19,0,19,0,19,1199,372,170,124,1029,357,0,19,0,19,0,19,10,17,0,19,265,147,114,98,62,69,430,145
1400000US36047027600,"Census Tract 276, Kings County, New York",Brooklyn,1526,391,463,172,392,163,71,67,49,62,22,30,0,14,0,14,0,14,651,206,195,118,456,194,0,14,0,14,0,14,0,14,0,14,0,14,257,247,21,28,134,107
1400000US36047027700,"Census Tract 277, Kings County, New York",Brooklyn,1594,295,480,232,433,217,47,61,47,61,0,14,0,14,0,14,0,14,808,178,215,87,593,197,0,14,0,14,0,14,0,14,0,14,39,44,102,102,0,14,165,82
1400000US36047027800,"Census Tract 278, Kings County, New York",Brooklyn,1326,285,477,147,410,141,67,47,58,45,9,13,0,14,0,14,0,14,613,182,68,57,545,174,0,14,0,14,0,14,0,14,0,14,13,21,58,50,34,39,131,101
1400000US36047027900,"Census Tract 279, Kings County, New York",Brooklyn,2180,346,355,190,258,128,97,92,55,60,0,14,0,14,42,66,0,14,987,258,106,86,881,238,0,14,0,14,0,14,0,14,0,14,78,92,220,119,73,88,467,178
1400000US36047028000,"Census Tract 280, Kings County, New York",Brooklyn,734,171,228,108,206,101,22,20,22,20,0,14,0,14,0,14,0,14,260,76,103,47,157,59,0,14,0,14,0,14,0,14,26,41,0,14,124,57,4,7,92,53
1400000US36047028100,"Census Tract 281, Kings County, New York",Brooklyn,2308,366,314,168,260,151,54,74,7,22,0,19,0,19,47,70,0,19,1341,357,199,123,1142,319,0,19,0,19,0,19,63,72,0,19,101,83,66,64,50,57,373,161
1400000US36047028200,"Census Tract 282, Kings County, New York",Brooklyn,1343,323,389,137,227,96,162,109,150,107,12,20,0,14,0,14,0,14,747,306,118,75,629,305,0,14,0,14,0,14,0,14,50,58,13,16,39,41,6,10,99,82
1400000US36047028300,"Census Tract 283, Kings County, New York",Brooklyn,1555,351,193,127,193,127,0,14,0,14,0,14,0,14,0,14,0,14,1057,294,196,144,843,232,18,27,0,14,0,14,0,14,0,14,93,73,88,74,16,37,108,70
1400000US36047028400,"Census Tract 284, Kings County, New York",Brooklyn,1635,350,445,197,367,199,78,75,68,73,0,14,0,14,10,17,0,14,703,263,249,218,454,135,0,14,0,14,0,14,0,14,0,14,0,14,248,147,32,48,207,83
1400000US36047028501,"Census Tract 285.01, Kings County, New York",Brooklyn,379,126,18,28,18,28,0,14,0,14,0,14,0,14,0,14,0,14,282,118,28,39,254,108,0,14,0,14,0,14,6,9,0,14,6,10,0,14,0,14,67,63
1400000US36047028502,"Census Tract 285.02, Kings County, New York",Brooklyn,683,257,66,91,66,91,0,14,0,14,0,14,0,14,0,14,0,14,421,229,199,156,222,173,0,14,0,14,0,14,53,70,0,14,0,14,74,101,6,10,63,45
1400000US36047028600,"Census Tract 286, Kings County, New York",Brooklyn,1353,358,391,158,391,158,0,19,0,19,0,19,0,19,0,19,0,19,451,207,92,94,359,193,0,19,0,19,0,19,52,64,0,19,16,29,86,93,0,19,357,182
1400000US36047028700,"Census Tract 287, Kings County, New York",Brooklyn,1763,399,181,159,76,57,105,123,105,123,0,14,0,14,0,14,0,14,1068,345,210,177,829,262,29,44,0,14,0,14,0,14,0,14,57,80,32,56,0,14,425,179
1400000US36047028800,"Census Tract 288, Kings County, New York",Brooklyn,1531,486,247,99,241,98,6,11,0,14,0,14,6,11,0,14,0,14,777,261,145,81,632,233,0,14,0,14,0,14,0,14,0,14,58,70,134,117,0,14,315,205
1400000US36047028900,"Census Tract 289, Kings County, New York",Brooklyn,1893,560,435,386,320,223,115,179,0,14,115,179,0,14,0,14,0,14,865,293,77,56,788,299,0,14,0,14,0,14,0,14,0,14,68,89,154,128,23,34,348,164
1400000US36047029000,"Census Tract 290, Kings County, New York",Brooklyn,1446,234,347,141,295,141,52,40,52,40,0,14,0,14,0,14,0,14,667,190,168,70,499,184,0,14,0,14,0,14,0,14,0,14,0,14,201,144,60,72,171,88
1400000US36047029100,"Census Tract 291, Kings County, New York",Brooklyn,1972,396,255,138,193,134,62,78,62,78,0,14,0,14,0,14,0,14,909,303,116,86,793,305,0,14,0,14,0,14,0,14,0,14,96,92,19,31,0,14,693,350
1400000US36047029200,"Census Tract 292, Kings County, New York",Brooklyn,991,165,252,101,192,72,60,46,23,30,0,14,0,14,0,14,37,31,547,183,146,95,401,131,0,14,0,14,0,14,0,14,0,14,0,14,53,54,11,16,128,72
1400000US36047029300,"Census Tract 293, Kings County, New York",Brooklyn,1066,279,189,176,189,176,0,14,0,14,0,14,0,14,0,14,0,14,627,266,94,70,522,234,11,25,0,14,0,14,7,20,0,14,41,41,8,13,12,19,182,110
1400000US36047029400,"Census Tract 294, Kings County, New York",Brooklyn,689,196,172,92,138,90,34,21,22,23,12,12,0,14,0,14,0,14,326,148,119,73,207,115,0,14,0,14,0,14,0,14,0,14,18,19,42,38,0,14,131,80
1400000US36047029500,"Census Tract 295, Kings County, New York",Brooklyn,2196,279,361,160,244,125,117,70,55,59,62,45,0,14,0,14,0,14,939,268,202,114,737,227,0,14,0,14,0,14,0,14,0,14,127,82,132,100,0,14,637,294
1400000US36047029600,"Census Tract 296, Kings County, New York",Brooklyn,2628,564,326,207,163,87,163,186,163,186,0,19,0,19,0,19,0,19,1548,439,492,295,1056,436,0,19,0,19,0,19,0,19,0,19,87,72,266,201,35,42,366,181
1400000US36047029700,"Census Tract 297, Kings County, New York",Brooklyn,1649,289,221,174,145,112,76,78,67,77,0,14,0,14,9,14,0,14,861,230,122,124,724,201,15,25,0,14,0,14,0,14,0,14,86,65,54,62,13,21,414,171
1400000US36047029800,"Census Tract 298, Kings County, New York",Brooklyn,1455,212,312,122,201,96,111,84,94,80,17,19,0,14,0,14,0,14,636,194,129,81,507,192,0,14,0,14,0,14,0,14,0,14,15,16,307,141,41,32,144,97
1400000US36047029900,"Census Tract 299, Kings County, New York",Brooklyn,1429,335,136,87,128,85,8,11,8,11,0,14,0,14,0,14,0,14,837,230,58,39,779,237,0,14,0,14,0,14,0,14,0,14,0,14,54,40,0,14,402,161
1400000US36047030000,"Census Tract 300, Kings County, New York",Brooklyn,1937,565,478,163,371,168,107,71,48,47,0,14,59,58,0,14,0,14,1030,496,198,113,832,475,0,14,0,14,0,14,0,14,19,31,27,43,202,123,0,14,181,118
1400000US36047030100,"Census Tract 301, Kings County, New York",Brooklyn,1554,450,331,159,288,161,43,65,43,65,0,14,0,14,0,14,0,14,946,348,119,149,809,303,18,29,0,14,0,14,42,56,0,14,56,92,2,3,22,27,155,110
1400000US36047030200,"Census Tract 302, Kings County, New York",Brooklyn,1620,364,418,131,345,118,73,48,66,45,7,11,0,14,0,14,0,14,692,203,303,168,388,145,1,2,0,14,0,14,0,14,0,14,19,25,222,131,0,14,269,157
1400000US36047030300,"Census Tract 303, Kings County, New York",Brooklyn,2160,450,338,135,338,135,0,19,0,19,0,19,0,19,0,19,0,19,1354,428,213,175,1120,393,21,36,0,19,0,19,56,97,0,19,58,101,137,113,15,24,202,90
1400000US36047030400,"Census Tract 304, Kings County, New York",Brooklyn,1828,225,401,141,346,136,55,45,1,3,13,22,24,27,17,27,0,14,675,232,226,148,449,167,0,14,0,14,0,14,0,14,0,14,9,13,218,101,75,122,450,279
1400000US36047030500,"Census Tract 305, Kings County, New York",Brooklyn,4337,587,597,311,432,288,165,133,72,111,0,19,0,19,93,145,0,19,1778,421,175,150,1603,387,0,19,0,19,0,19,44,56,0,19,39,48,152,117,137,153,1590,321
1400000US36047030600,"Census Tract 306, Kings County, New York",Brooklyn,802,172,376,123,344,120,32,24,16,24,5,7,11,18,0,14,0,14,349,121,78,53,271,107,0,14,0,14,0,14,4,6,0,14,0,14,18,27,0,14,55,33
1400000US36047030700,"Census Tract 307, Kings County, New York",Brooklyn,2326,536,494,200,463,195,31,49,0,19,0,19,31,49,0,19,0,19,1223,455,482,325,741,294,0,19,0,19,0,19,104,82,0,19,0,19,14,24,25,42,466,429
1400000US36047030800,"Census Tract 308, Kings County, New York",Brooklyn,696,225,191,68,177,66,14,22,14,22,0,14,0,14,0,14,0,14,233,71,33,31,168,62,0,14,0,14,32,22,0,14,0,14,5,7,103,103,61,87,103,71
1400000US36047030900,"Census Tract 309, Kings County, New York",Brooklyn,820,224,97,75,69,68,28,40,28,40,0,14,0,14,0,14,0,14,606,224,93,53,513,224,0,14,0,14,0,14,11,19,0,14,0,14,15,21,4,7,87,64
1400000US36047031100,"Census Tract 311, Kings County, New York",Brooklyn,1941,389,378,144,378,144,0,14,0,14,0,14,0,14,0,14,0,14,965,216,111,73,854,222,0,14,0,14,0,14,30,34,0,14,9,17,145,122,23,30,391,227
1400000US36047031300,"Census Tract 313, Kings County, New York",Brooklyn,2455,587,272,160,218,144,54,61,54,61,0,14,0,14,0,14,0,14,1423,574,77,65,1346,568,0,14,0,14,0,14,0,14,71,112,166,97,126,99,0,14,397,228
1400000US36047031401,"Census Tract 314.01, Kings County, New York",Brooklyn,2284,487,703,351,647,349,56,50,51,50,5,8,0,14,0,14,0,14,963,286,399,162,564,247,0,14,0,14,0,14,87,146,0,14,39,45,15,28,90,103,387,211
1400000US36047031402,"Census Tract 314.02, Kings County, New York",Brooklyn,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14
1400000US36047031500,"Census Tract 315, Kings County, New York",Brooklyn,3364,553,264,113,208,107,56,44,56,44,0,19,0,19,0,19,0,19,1600,403,177,154,1328,396,95,108,0,19,0,19,0,19,0,19,288,174,127,119,55,88,1030,292
1400000US36047031701,"Census Tract 317.01, Kings County, New York",Brooklyn,2818,461,540,292,412,291,128,121,0,14,0,14,0,14,128,121,0,14,1331,264,186,127,1145,243,0,14,0,14,0,14,24,34,21,30,66,54,329,200,0,14,507,153
1400000US36047031702,"Census Tract 317.02, Kings County, New York",Brooklyn,2316,410,224,132,224,132,0,14,0,14,0,14,0,14,0,14,0,14,1152,254,52,45,1094,247,6,9,0,14,0,14,0,14,0,14,20,31,42,43,40,52,838,214
1400000US36047031900,"Census Tract 319, Kings County, New York",Brooklyn,1459,342,87,71,52,64,35,46,35,46,0,14,0,14,0,14,0,14,881,303,215,179,615,230,12,18,39,44,0,14,0,14,0,14,104,87,124,70,0,14,263,200
1400000US36047032100,"Census Tract 321, Kings County, New York",Brooklyn,2930,526,126,91,126,91,0,14,0,14,0,14,0,14,0,14,0,14,1933,401,88,86,1845,405,0,14,0,14,0,14,0,14,0,14,192,193,32,43,71,84,576,244
1400000US36047032300,"Census Tract 323, Kings County, New York",Brooklyn,1844,457,529,359,459,346,70,62,52,53,18,29,0,14,0,14,0,14,718,166,130,87,576,160,0,14,12,18,0,14,51,55,0,14,34,43,132,125,0,14,380,140
1400000US36047032500,"Census Tract 325, Kings County, New York",Brooklyn,4340,672,552,267,540,272,12,28,12,28,0,19,0,19,0,19,0,19,2946,717,176,244,2770,719,0,19,0,19,0,19,0,19,25,43,0,19,179,112,0,19,638,356
1400000US36047032600,"Census Tract 326, Kings County, New York",Brooklyn,3019,744,739,348,577,299,162,165,162,165,0,21,0,21,0,21,0,21,1218,417,241,206,926,325,51,83,0,21,0,21,0,21,0,21,0,21,149,148,86,98,827,639
1400000US36047032700,"Census Tract 327, Kings County, New York",Brooklyn,1560,280,227,164,196,155,31,47,0,14,0,14,0,14,0,14,31,47,930,230,5,39,925,227,0,14,0,14,0,14,11,17,0,14,33,34,31,27,0,14,328,145
1400000US36047032800,"Census Tract 328, Kings County, New York",Brooklyn,1072,222,368,104,223,99,145,89,97,80,48,59,0,14,0,14,0,14,547,213,200,207,347,185,0,14,0,14,0,14,0,14,0,14,0,14,118,101,13,15,26,30
1400000US36047032900,"Census Tract 329, Kings County, New York",Brooklyn,2323,368,594,291,498,292,96,84,0,19,55,63,0,19,0,19,41,62,932,288,111,87,821,283,0,19,0,19,0,19,0,19,0,19,14,24,374,223,21,39,388,216
1400000US36047033000,"Census Tract 330, Kings County, New York",Brooklyn,1395,456,236,124,197,114,39,58,39,58,0,14,0,14,0,14,0,14,827,417,243,151,584,377,0,14,0,14,0,14,0,14,0,14,0,14,220,173,0,14,112,93
1400000US36047033100,"Census Tract 331, Kings County, New York",Brooklyn,1588,381,264,117,215,107,49,45,15,23,34,38,0,14,0,14,0,14,747,314,206,235,541,232,0,14,0,14,0,14,0,14,0,14,17,27,288,161,42,47,230,116
1400000US36047033300,"Census Tract 333, Kings County, New York",Brooklyn,1490,359,526,205,329,143,197,130,197,130,0,14,0,14,0,14,0,14,319,148,149,77,170,119,0,14,0,14,0,14,2,25,31,46,0,14,452,169,0,14,160,98
1400000US36047033500,"Census Tract 335, Kings County, New York",Brooklyn,1653,334,232,127,190,111,42,40,39,40,0,14,0,14,3,6,0,14,696,208,123,88,560,176,13,18,0,14,0,14,13,20,0,14,0,14,425,117,33,29,254,109
1400000US36047033600,"Census Tract 336, Kings County, New York",Brooklyn,2019,425,1323,430,1033,363,290,175,250,151,0,14,40,47,0,14,0,14,378,184,193,131,157,111,28,43,0,14,0,14,0,14,0,14,38,58,0,14,17,27,263,121
1400000US36047033701,"Census Tract 337.01, Kings County, New York",Brooklyn,1107,248,233,93,200,84,33,42,9,15,0,14,0,14,24,38,0,14,561,196,98,78,463,191,0,14,0,14,0,14,0,14,0,14,0,14,230,147,0,14,83,55
1400000US36047033702,"Census Tract 337.02, Kings County, New York",Brooklyn,757,135,151,59,151,59,0,14,0,14,0,14,0,14,0,14,0,14,240,88,0,14,195,84,0,14,45,48,0,14,0,14,0,14,82,51,170,103,0,14,114,56
1400000US36047033900,"Census Tract 339, Kings County, New York",Brooklyn,2212,440,410,243,328,217,82,76,82,76,0,19,0,19,0,19,0,19,1005,325,191,174,729,290,0,19,74,108,11,16,29,53,0,19,32,32,98,105,28,45,610,280
1400000US36047034000,"Census Tract 340, Kings County, New York",Brooklyn,291,105,11,12,11,12,0,14,0,14,0,14,0,14,0,14,0,14,153,87,20,19,133,85,0,14,0,14,0,14,0,14,0,14,0,14,62,54,0,14,65,58
1400000US36047034100,"Census Tract 341, Kings County, New York",Brooklyn,1315,312,102,60,89,58,13,22,13,22,0,14,0,14,0,14,0,14,789,242,100,126,636,194,11,18,42,64,0,14,0,14,0,14,41,35,37,38,0,14,346,193
1400000US36047034200,"Census Tract 342, Kings County, New York",Brooklyn,1312,418,115,123,106,123,9,15,9,15,0,19,0,19,0,19,0,19,990,454,84,127,906,436,0,19,0,19,0,19,24,43,0,19,0,19,77,85,6,35,100,61
1400000US36047034300,"Census Tract 343, Kings County, New York",Brooklyn,1342,410,171,124,94,83,77,67,77,67,0,14,0,14,0,14,0,14,740,298,152,104,588,290,0,14,0,14,0,14,37,71,0,14,57,70,88,132,0,14,249,137
1400000US36047034500,"Census Tract 345, Kings County, New York",Brooklyn,1607,438,156,90,156,90,0,14,0,14,0,14,0,14,0,14,0,14,1038,295,55,63,983,297,0,14,0,14,0,14,0,14,0,14,0,14,109,69,13,21,291,235
1400000US36047034700,"Census Tract 347, Kings County, New York",Brooklyn,1545,302,463,208,327,175,136,136,136,136,0,14,0,14,0,14,0,14,973,293,229,182,744,274,0,14,0,14,0,14,0,14,0,14,18,30,0,14,0,14,91,82
1400000US36047034800,"Census Tract 348, Kings County, New York",Brooklyn,1276,253,354,207,344,204,10,19,10,19,0,14,0,14,0,14,0,14,675,231,91,58,575,210,9,12,0,14,0,14,19,27,0,14,0,14,127,71,9,16,92,67
1400000US36047034901,"Census Tract 349.01, Kings County, New York",Brooklyn,1076,504,151,108,151,108,0,14,0,14,0,14,0,14,0,14,0,14,670,350,80,78,590,295,0,14,0,14,0,14,0,14,0,14,0,14,0,14,26,39,229,222
1400000US36047034902,"Census Tract 349.02, Kings County, New York",Brooklyn,1362,377,100,145,100,145,0,14,0,14,0,14,0,14,0,14,0,14,1048,332,258,123,761,291,29,46,0,14,0,14,0,14,0,14,0,14,77,67,30,46,107,97
1400000US36047035000,"Census Tract 350, Kings County, New York",Brooklyn,1164,269,230,105,230,105,0,14,0,14,0,14,0,14,0,14,0,14,603,205,171,107,432,163,0,14,0,14,0,14,0,14,0,14,0,14,163,102,18,31,150,78
1400000US36047035101,"Census Tract 351.01, Kings County, New York",Brooklyn,602,202,110,72,82,64,28,45,28,45,0,14,0,14,0,14,0,14,402,202,32,34,370,201,0,14,0,14,0,14,13,22,0,14,17,26,15,22,0,14,45,39
1400000US36047035102,"Census Tract 351.02, Kings County, New York",Brooklyn,1501,299,197,128,140,110,57,54,57,54,0,14,0,14,0,14,0,14,979,340,84,69,895,305,0,14,0,14,0,14,33,44,0,14,33,39,88,58,0,14,171,87
1400000US36047035200,"Census Tract 352, Kings County, New York",Brooklyn,245,88,155,42,41,41,114,8,114,8,0,14,0,14,0,14,0,14,85,70,8,9,77,70,0,14,0,14,0,14,0,14,0,14,0,14,5,8,0,14,0,14
